team1,team2,score1,score2,odds1,odds2,datetime,notes
Chicago Cubs,New York Yankees,3,4,+129,-152,18 Jun 2011 20:10,
Washington Nationals,Baltimore Orioles,4,2,-149,+129,18 Jun 2011 17:05,
Los Angeles Dodgers,Houston Astros,3,7,-161,+139,18 Jun 2011 02:10,
Seattle Mariners,Philadelphia Phillies,4,2,-112,-105,18 Jun 2011 02:10,
Oakland Athletics,San Francisco Giants,5,2,+131,-152,18 Jun 2011 02:05,
Arizona Diamondbacks,Chicago White Sox,4,1,-139,+120,18 Jun 2011 01:40,
Colorado Rockies,Detroit Tigers,13,6,-125,+106,18 Jun 2011 00:40,
St.Louis Cardinals,Kansas City Royals,4,5,-179,+152,18 Jun 2011 00:15,
Minnesota Twins,San Diego Padres,6,5,-135,+118,18 Jun 2011 00:10,
Atlanta Braves,Texas Rangers,2,6,-103,-115,17 Jun 2011 23:35,
Boston Red Sox,Milwaukee Brewers,10,4,-135,+117,17 Jun 2011 23:10,
Cincinnati Reds,Toronto Blue Jays,2,3,-156,+135,17 Jun 2011 23:10,
New York Mets,Los Angeles Angels,3,4,-128,+110,17 Jun 2011 23:10,
Tampa Bay Rays,Miami Marlins,5,1,-147,+127,17 Jun 2011 23:10,
Cleveland Indians,Pittsburgh Pirates,5,1,-149,+129,17 Jun 2011 23:05,
Washington Nationals,Baltimore Orioles,8,4,-125,+106,17 Jun 2011 23:05,
Chicago Cubs,New York Yankees,3,1,+147,-169,17 Jun 2011 18:20,
Arizona Diamondbacks,San Francisco Giants,3,2,-143,+123,17 Jun 2011 01:40,
Atlanta Braves,New York Mets,9,8,-130,+110,16 Jun 2011 23:10,
Tampa Bay Rays,Boston Red Sox,2,4,-122,+104,16 Jun 2011 23:10,
Washington Nationals,St.Louis Cardinals,7,4,-110,-109,16 Jun 2011 23:05,
Oakland Athletics,Kansas City Royals,8,4,-147,+125,16 Jun 2011 19:35,
Chicago Cubs,Milwaukee Brewers,12,7,+114,-133,16 Jun 2011 18:20,
Houston Astros,Pittsburgh Pirates,4,5,-112,-105,16 Jun 2011 18:05,
Minnesota Twins,Chicago White Sox,1,0,-108,-110,16 Jun 2011 17:10,
Detroit Tigers,Cleveland Indians,6,2,-169,+147,16 Jun 2011 17:05,
New York Yankees,Texas Rangers,3,2,+104,-120,16 Jun 2011 17:05,
Philadelphia Phillies,Miami Marlins,3,0,-244,+204,16 Jun 2011 17:05,
Toronto Blue Jays,Baltimore Orioles,3,4,-115,-103,16 Jun 2011 16:37,
Seattle Mariners,Los Angeles Angels,3,1,-120,+100,16 Jun 2011 02:10,
Oakland Athletics,Kansas City Royals,2,1,-149,+127,16 Jun 2011 02:05,
Arizona Diamondbacks,San Francisco Giants,2,5,-112,-105,16 Jun 2011 01:40,
Minnesota Twins,Chicago White Sox,4,1,+116,-135,16 Jun 2011 00:10,
Chicago Cubs,Milwaukee Brewers,5,9,-111,-106,16 Jun 2011 00:05,
Houston Astros,Pittsburgh Pirates,3,7,-111,-105,16 Jun 2011 00:05,
Atlanta Braves,New York Mets,0,4,-139,+120,15 Jun 2011 23:10,
Tampa Bay Rays,Boston Red Sox,0,3,+116,-135,15 Jun 2011 23:10,
Toronto Blue Jays,Baltimore Orioles,4,1,-159,+138,15 Jun 2011 23:07,
Detroit Tigers,Cleveland Indians,4,6,-130,+112,15 Jun 2011 23:05,
New York Yankees,Texas Rangers,12,4,-127,+108,15 Jun 2011 23:05,
Philadelphia Phillies,Miami Marlins,5,4,-200,+173,15 Jun 2011 23:05,
Washington Nationals,St.Louis Cardinals,10,0,-109,-109,15 Jun 2011 23:05,
Colorado Rockies,San Diego Padres,6,3,-156,+135,15 Jun 2011 19:10,
Los Angeles Dodgers,Cincinnati Reds,2,7,-118,+100,15 Jun 2011 19:10,
Philadelphia Phillies,Miami Marlins,8,1,-164,+140,15 Jun 2011 17:05,
Los Angeles Dodgers,Cincinnati Reds,2,3,-132,+112,15 Jun 2011 02:10,
Seattle Mariners,Los Angeles Angels,0,4,+123,-143,15 Jun 2011 02:10,
Oakland Athletics,Kansas City Royals,4,7,-167,+145,15 Jun 2011 02:05,
Arizona Diamondbacks,San Francisco Giants,5,6,-119,+100,15 Jun 2011 01:40,
Colorado Rockies,San Diego Padres,6,3,-167,+143,15 Jun 2011 00:40,
Chicago Cubs,Milwaukee Brewers,5,4,+127,-147,15 Jun 2011 00:05,
Houston Astros,Pittsburgh Pirates,0,1,-139,+120,15 Jun 2011 00:05,
Atlanta Braves,New York Mets,3,4,-141,+122,14 Jun 2011 23:10,
Tampa Bay Rays,Boston Red Sox,4,0,-128,+110,14 Jun 2011 23:10,
Toronto Blue Jays,Baltimore Orioles,6,5,-154,+133,14 Jun 2011 23:07,
Detroit Tigers,Cleveland Indians,4,0,-189,+161,14 Jun 2011 23:05,
New York Yankees,Texas Rangers,12,4,-149,+129,14 Jun 2011 23:05,
Philadelphia Phillies,Miami Marlins,9,1,-217,+184,14 Jun 2011 23:05,
Washington Nationals,St.Louis Cardinals,8,6,+116,-135,14 Jun 2011 23:05,
Los Angeles Dodgers,Cincinnati Reds,4,6,-118,+100,14 Jun 2011 02:10,
Seattle Mariners,Los Angeles Angels,3,6,+110,-130,14 Jun 2011 02:10,
Colorado Rockies,San Diego Padres,1,3,-169,+150,14 Jun 2011 00:40,
Chicago Cubs,Milwaukee Brewers,1,0,-111,-105,14 Jun 2011 00:05,
Houston Astros,Atlanta Braves,8,3,+108,-125,14 Jun 2011 00:05,
Miami Marlins,Arizona Diamondbacks,9,12,-141,+121,13 Jun 2011 23:10,
Detroit Tigers,Tampa Bay Rays,2,1,-119,+100,13 Jun 2011 23:05,
New York Yankees,Cleveland Indians,0,1,-192,+166,13 Jun 2011 23:05,
Pittsburgh Pirates,New York Mets,3,1,-114,-104,13 Jun 2011 23:05,
San Francisco Giants,Cincinnati Reds,4,2,-111,-106,13 Jun 2011 00:05,
San Diego Padres,Washington Nationals,0,2,-111,-106,12 Jun 2011 20:05,
Los Angeles Angels,Kansas City Royals,0,9,-152,+129,12 Jun 2011 19:35,
Colorado Rockies,Los Angeles Dodgers,8,10,-200,+171,12 Jun 2011 19:10,
Chicago White Sox,Oakland Athletics,5,4,-145,+125,12 Jun 2011 18:10,
Milwaukee Brewers,St.Louis Cardinals,4,3,-159,+137,12 Jun 2011 18:10,
Minnesota Twins,Texas Rangers,6,1,+106,-123,12 Jun 2011 18:10,
Houston Astros,Atlanta Braves,1,4,+135,-156,12 Jun 2011 18:05,
Baltimore Orioles,Tampa Bay Rays,6,9,-128,+110,12 Jun 2011 17:35,
Philadelphia Phillies,Chicago Cubs,4,3,-208,+177,12 Jun 2011 17:35,
Pittsburgh Pirates,New York Mets,0,7,-112,-105,12 Jun 2011 17:35,
Miami Marlins,Arizona Diamondbacks,1,5,+102,-120,12 Jun 2011 17:10,
Toronto Blue Jays,Boston Red Sox,1,14,+152,-175,12 Jun 2011 17:07,
Detroit Tigers,Seattle Mariners,3,7,-108,-110,12 Jun 2011 17:05,
New York Yankees,Cleveland Indians,9,1,-156,+134,12 Jun 2011 17:05,
Los Angeles Angels,Kansas City Royals,7,5,-145,+125,12 Jun 2011 01:05,
San Diego Padres,Washington Nationals,1,2,-116,-101,12 Jun 2011 00:35,
Colorado Rockies,Los Angeles Dodgers,7,11,-154,+131,12 Jun 2011 00:10,
Chicago White Sox,Oakland Athletics,3,2,-114,-104,11 Jun 2011 23:10,
Miami Marlins,Arizona Diamondbacks,5,9,+112,-132,11 Jun 2011 23:10,
Milwaukee Brewers,St.Louis Cardinals,5,3,-133,+114,11 Jun 2011 23:10,
Baltimore Orioles,Tampa Bay Rays,5,7,+117,-135,11 Jun 2011 23:05,
Detroit Tigers,Seattle Mariners,8,1,-122,+104,11 Jun 2011 23:05,
Houston Astros,Atlanta Braves,3,6,+106,-125,11 Jun 2011 23:05,
Pittsburgh Pirates,New York Mets,3,2,-111,-106,11 Jun 2011 23:05,
Minnesota Twins,Texas Rangers,8,1,+123,-143,11 Jun 2011 20:10,
Philadelphia Phillies,Chicago Cubs,7,1,-204,+175,11 Jun 2011 20:10,
San Francisco Giants,Cincinnati Reds,2,10,-161,+139,11 Jun 2011 20:10,
Toronto Blue Jays,Boston Red Sox,4,16,-123,+104,11 Jun 2011 17:07,
New York Yankees,Cleveland Indians,4,0,-208,+177,11 Jun 2011 17:05,
San Francisco Giants,Cincinnati Reds,3,2,-118,+100,11 Jun 2011 02:15,
Los Angeles Angels,Kansas City Royals,2,4,-161,+139,11 Jun 2011 02:05,
San Diego Padres,Washington Nationals,1,2,-149,+129,11 Jun 2011 02:05,
Colorado Rockies,Los Angeles Dodgers,6,5,-161,+141,11 Jun 2011 00:40,
Chicago White Sox,Oakland Athletics,5,7,-143,+124,11 Jun 2011 00:10,
Milwaukee Brewers,St.Louis Cardinals,8,0,-112,-105,11 Jun 2011 00:10,
Minnesota Twins,Texas Rangers,3,9,+138,-159,11 Jun 2011 00:10,
Houston Astros,Atlanta Braves,4,11,+133,-154,11 Jun 2011 00:05,
Miami Marlins,Arizona Diamondbacks,6,4,-149,+127,10 Jun 2011 23:10,
Toronto Blue Jays,Boston Red Sox,1,5,+125,-145,10 Jun 2011 23:07,
Baltimore Orioles,Tampa Bay Rays,7,0,+106,-125,10 Jun 2011 23:05,
Detroit Tigers,Seattle Mariners,2,3,-125,+106,10 Jun 2011 23:05,
New York Yankees,Cleveland Indians,11,7,-164,+142,10 Jun 2011 23:05,
Philadelphia Phillies,Chicago Cubs,7,5,-217,+184,10 Jun 2011 23:05,
Pittsburgh Pirates,New York Mets,1,8,-116,-102,10 Jun 2011 23:05,
San Francisco Giants,Cincinnati Reds,0,3,-108,-110,10 Jun 2011 02:15,
San Diego Padres,Washington Nationals,7,3,-132,+112,10 Jun 2011 02:05,
Colorado Rockies,Los Angeles Dodgers,9,7,-115,-103,10 Jun 2011 00:40,
Chicago White Sox,Oakland Athletics,9,4,-110,-108,10 Jun 2011 00:10,
Milwaukee Brewers,New York Mets,1,4,-182,+156,10 Jun 2011 00:10,
Minnesota Twins,Texas Rangers,5,4,+114,-132,10 Jun 2011 00:10,
Houston Astros,St.Louis Cardinals,2,9,-101,-116,10 Jun 2011 00:05,
Miami Marlins,Atlanta Braves,2,3,+100,-118,09 Jun 2011 23:10,
Detroit Tigers,Seattle Mariners,4,1,-204,+175,09 Jun 2011 23:05,
New York Yankees,Boston Red Sox,3,8,-152,+131,09 Jun 2011 23:05,
Philadelphia Phillies,Chicago Cubs,3,4,-154,+133,09 Jun 2011 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,0,2,+102,-120,09 Jun 2011 23:05,
Kansas City Royals,Toronto Blue Jays,3,2,+116,-133,09 Jun 2011 20:10,
Los Angeles Angels,Tampa Bay Rays,3,4,-139,+120,09 Jun 2011 02:05,
Chicago White Sox,Seattle Mariners,4,7,-154,+133,09 Jun 2011 00:10,
Kansas City Royals,Toronto Blue Jays,8,9,-115,-103,09 Jun 2011 00:10,
Milwaukee Brewers,New York Mets,7,6,-164,+142,09 Jun 2011 00:10,
Houston Astros,St.Louis Cardinals,4,1,+121,-141,09 Jun 2011 00:05,
Texas Rangers,Detroit Tigers,7,3,-179,+154,09 Jun 2011 00:05,
Miami Marlins,Atlanta Braves,2,3,-120,+102,08 Jun 2011 23:10,
Baltimore Orioles,Oakland Athletics,3,2,-149,+127,08 Jun 2011 23:05,
New York Yankees,Boston Red Sox,6,11,-141,+121,08 Jun 2011 23:05,
Philadelphia Phillies,Los Angeles Dodgers,2,0,-189,+160,08 Jun 2011 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,3,2,-118,+100,08 Jun 2011 23:05,
San Diego Padres,Colorado Rockies,3,5,-104,-114,08 Jun 2011 22:35,
San Francisco Giants,Washington Nationals,3,1,-179,+154,08 Jun 2011 19:45,
Cincinnati Reds,Chicago Cubs,1,4,-141,+122,08 Jun 2011 16:35,
Cleveland Indians,Minnesota Twins,2,3,-161,+140,08 Jun 2011 16:05,
San Francisco Giants,Washington Nationals,1,2,-135,+118,08 Jun 2011 02:15,
Los Angeles Angels,Tampa Bay Rays,1,4,-172,+148,08 Jun 2011 02:05,
San Diego Padres,Colorado Rockies,2,0,+129,-152,08 Jun 2011 02:05,
Chicago White Sox,Seattle Mariners,5,1,+104,-122,08 Jun 2011 00:10,
Kansas City Royals,Toronto Blue Jays,5,8,-103,-115,08 Jun 2011 00:10,
Milwaukee Brewers,New York Mets,1,2,-189,+163,08 Jun 2011 00:10,
Houston Astros,St.Louis Cardinals,4,7,+117,-135,08 Jun 2011 00:05,
Texas Rangers,Detroit Tigers,1,8,-137,+119,08 Jun 2011 00:05,
Cincinnati Reds,Chicago Cubs,8,2,-169,+145,07 Jun 2011 23:10,
Miami Marlins,Atlanta Braves,0,1,+124,-143,07 Jun 2011 23:10,
Baltimore Orioles,Oakland Athletics,4,0,-109,-109,07 Jun 2011 23:05,
Cleveland Indians,Minnesota Twins,1,0,-135,+116,07 Jun 2011 23:05,
New York Yankees,Boston Red Sox,4,6,+108,-127,07 Jun 2011 23:05,
Philadelphia Phillies,Los Angeles Dodgers,2,6,-179,+154,07 Jun 2011 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,8,5,+104,-122,07 Jun 2011 23:05,
San Francisco Giants,Washington Nationals,5,4,-196,+169,07 Jun 2011 02:15,
Los Angeles Angels,Tampa Bay Rays,1,5,+122,-141,07 Jun 2011 02:05,
San Diego Padres,Colorado Rockies,0,3,-110,-108,07 Jun 2011 02:05,
Chicago White Sox,Seattle Mariners,3,1,-111,-106,07 Jun 2011 00:10,
Kansas City Royals,Toronto Blue Jays,3,2,+102,-119,07 Jun 2011 00:10,
Texas Rangers,Detroit Tigers,7,13,-159,+138,07 Jun 2011 00:05,
Cincinnati Reds,Chicago Cubs,8,2,-135,+116,06 Jun 2011 23:10,
Miami Marlins,Milwaukee Brewers,2,7,+114,-132,06 Jun 2011 23:10,
Baltimore Orioles,Oakland Athletics,4,2,-112,-105,06 Jun 2011 23:05,
Cleveland Indians,Minnesota Twins,4,6,-154,+134,06 Jun 2011 23:05,
Philadelphia Phillies,Los Angeles Dodgers,3,1,-196,+167,06 Jun 2011 23:05,
New York Mets,Atlanta Braves,6,4,+104,-122,06 Jun 2011 00:05,
San Diego Padres,Houston Astros,7,2,-175,+152,05 Jun 2011 22:35,
Arizona Diamondbacks,Washington Nationals,4,9,-169,+146,05 Jun 2011 20:10,
Seattle Mariners,Tampa Bay Rays,9,6,-149,+127,05 Jun 2011 20:10,
San Francisco Giants,Colorado Rockies,2,1,-110,-108,05 Jun 2011 20:05,
Los Angeles Angels,New York Yankees,3,5,+106,-125,05 Jun 2011 19:35,
St.Louis Cardinals,Chicago Cubs,3,2,-161,+138,05 Jun 2011 18:15,
Chicago White Sox,Detroit Tigers,3,7,-154,+131,05 Jun 2011 18:10,
Kansas City Royals,Minnesota Twins,0,6,-156,+134,05 Jun 2011 18:10,
Baltimore Orioles,Toronto Blue Jays,4,7,-149,+129,05 Jun 2011 17:35,
Boston Red Sox,Oakland Athletics,6,3,-133,+114,05 Jun 2011 17:35,
Pittsburgh Pirates,Philadelphia Phillies,3,7,+164,-189,05 Jun 2011 17:35,
Cincinnati Reds,Los Angeles Dodgers,6,9,-128,+110,05 Jun 2011 17:10,
Miami Marlins,Milwaukee Brewers,5,6,-141,+121,05 Jun 2011 17:10,
Cleveland Indians,Texas Rangers,0,2,+118,-137,05 Jun 2011 17:05,
Los Angeles Angels,New York Yankees,2,3,+127,-145,05 Jun 2011 01:05,
San Diego Padres,Houston Astros,6,3,-154,+133,05 Jun 2011 00:35,
Arizona Diamondbacks,Washington Nationals,2,0,-149,+129,05 Jun 2011 00:10,
Chicago White Sox,Detroit Tigers,2,4,+110,-130,04 Jun 2011 23:10,
Kansas City Royals,Minnesota Twins,2,7,-152,+131,04 Jun 2011 23:10,
Miami Marlins,Milwaukee Brewers,2,3,+119,-137,04 Jun 2011 23:10,
New York Mets,Atlanta Braves,5,0,+100,-119,04 Jun 2011 23:10,
Baltimore Orioles,Toronto Blue Jays,5,3,+102,-122,04 Jun 2011 23:05,
Cleveland Indians,Texas Rangers,0,4,-111,-106,04 Jun 2011 23:05,
Pittsburgh Pirates,Philadelphia Phillies,6,3,-109,-109,04 Jun 2011 23:05,
Cincinnati Reds,Los Angeles Dodgers,8,11,-115,-103,04 Jun 2011 20:10,
San Francisco Giants,Colorado Rockies,1,2,-102,-116,04 Jun 2011 20:10,
Seattle Mariners,Tampa Bay Rays,2,3,+116,-133,04 Jun 2011 20:10,
St.Louis Cardinals,Chicago Cubs,5,4,-185,+161,04 Jun 2011 20:10,
Boston Red Sox,Oakland Athletics,9,8,-182,+156,04 Jun 2011 17:10,
San Francisco Giants,Colorado Rockies,3,1,-125,+106,04 Jun 2011 02:15,
Seattle Mariners,Tampa Bay Rays,7,0,-123,+106,04 Jun 2011 02:10,
Los Angeles Angels,New York Yankees,3,2,-139,+120,04 Jun 2011 02:05,
San Diego Padres,Houston Astros,3,1,-128,+110,04 Jun 2011 02:05,
Arizona Diamondbacks,Washington Nationals,4,0,-169,+147,04 Jun 2011 01:40,
St.Louis Cardinals,Chicago Cubs,6,1,-175,+150,04 Jun 2011 00:15,
Chicago White Sox,Detroit Tigers,6,4,-135,+116,04 Jun 2011 00:10,
Kansas City Royals,Minnesota Twins,2,5,-156,+136,04 Jun 2011 00:10,
Boston Red Sox,Oakland Athletics,8,6,-204,+175,03 Jun 2011 23:10,
Cincinnati Reds,Los Angeles Dodgers,2,1,-132,+112,03 Jun 2011 23:10,
Miami Marlins,Milwaukee Brewers,5,6,-133,+114,03 Jun 2011 23:10,
New York Mets,Atlanta Braves,3,6,-108,-110,03 Jun 2011 23:10,
Baltimore Orioles,Toronto Blue Jays,4,8,-130,+112,03 Jun 2011 23:05,
Cleveland Indians,Texas Rangers,2,11,-106,-111,03 Jun 2011 23:05,
Pittsburgh Pirates,Philadelphia Phillies,2,1,+148,-172,03 Jun 2011 23:05,
Seattle Mariners,Tampa Bay Rays,8,2,-118,+100,03 Jun 2011 02:10,
San Diego Padres,Houston Astros,4,7,-132,+112,03 Jun 2011 02:05,
Arizona Diamondbacks,Washington Nationals,1,6,-123,+106,03 Jun 2011 01:40,
St.Louis Cardinals,San Francisco Giants,7,12,-125,+106,03 Jun 2011 00:15,
Kansas City Royals,Minnesota Twins,2,8,-128,+108,03 Jun 2011 00:10,
Cleveland Indians,Texas Rangers,4,7,-123,+104,02 Jun 2011 23:05,
New York Mets,Pittsburgh Pirates,9,8,-137,+119,02 Jun 2011 17:10,
Los Angeles Dodgers,Colorado Rockies,0,3,+108,-128,02 Jun 2011 02:10,
St.Louis Cardinals,San Francisco Giants,5,7,-106,-111,02 Jun 2011 00:15,
Arizona Diamondbacks,Miami Marlins,6,5,-169,+146,01 Jun 2011 23:40,
Atlanta Braves,San Diego Padres,4,3,-192,+166,01 Jun 2011 23:10,
Cincinnati Reds,Milwaukee Brewers,4,3,-108,-110,01 Jun 2011 23:10,
New York Mets,Pittsburgh Pirates,3,9,-125,+106,01 Jun 2011 23:10,
Toronto Blue Jays,Cleveland Indians,9,13,-110,-108,01 Jun 2011 23:07,
Detroit Tigers,Minnesota Twins,4,2,-154,+133,01 Jun 2011 23:05,
Kansas City Royals,Los Angeles Angels,2,0,-115,-103,01 Jun 2011 20:10,
Seattle Mariners,Baltimore Orioles,1,2,-161,+139,01 Jun 2011 19:40,
Oakland Athletics,New York Yankees,2,4,-109,-108,01 Jun 2011 19:35,
Chicago Cubs,Houston Astros,1,3,-123,+106,01 Jun 2011 18:20,
Boston Red Sox,Chicago White Sox,4,7,-149,+127,01 Jun 2011 17:35,
Tampa Bay Rays,Texas Rangers,0,3,-149,+127,01 Jun 2011 17:10,
Washington Nationals,Philadelphia Phillies,2,1,+129,-149,01 Jun 2011 17:05,
Los Angeles Dodgers,Colorado Rockies,8,2,-119,+100,01 Jun 2011 02:10,
Seattle Mariners,Baltimore Orioles,3,2,-135,+116,01 Jun 2011 02:10,
Oakland Athletics,New York Yankees,3,10,-125,+106,01 Jun 2011 02:05,
Arizona Diamondbacks,Miami Marlins,2,5,-132,+114,01 Jun 2011 01:40,
Kansas City Royals,Los Angeles Angels,7,3,-108,-109,01 Jun 2011 00:10,
Chicago Cubs,Houston Astros,3,7,-172,+149,01 Jun 2011 00:05,
Atlanta Braves,San Diego Padres,4,5,-127,+108,31 May 2011 23:10,
Boston Red Sox,Chicago White Sox,7,10,-185,+164,31 May 2011 23:10,
Cincinnati Reds,Milwaukee Brewers,2,7,+117,-135,31 May 2011 23:10,
New York Mets,Pittsburgh Pirates,1,5,-114,-103,31 May 2011 23:10,
St.Louis Cardinals,San Francisco Giants,4,3,-169,+146,31 May 2011 23:09,
Toronto Blue Jays,Cleveland Indians,3,6,-169,+147,31 May 2011 23:07,
Detroit Tigers,Minnesota Twins,8,7,-189,+162,31 May 2011 23:05,
Washington Nationals,Philadelphia Phillies,10,2,+148,-172,31 May 2011 23:05,
Tampa Bay Rays,Texas Rangers,5,4,+114,-132,31 May 2011 22:40,
Arizona Diamondbacks,Miami Marlins,15,4,-133,+114,31 May 2011 00:10,
Los Angeles Dodgers,Colorado Rockies,7,1,-119,+100,31 May 2011 00:10,
Boston Red Sox,Chicago White Sox,3,7,-204,+175,30 May 2011 23:10,
Cincinnati Reds,Milwaukee Brewers,7,3,-122,+104,30 May 2011 23:10,
New York Mets,Pittsburgh Pirates,7,3,-116,-101,30 May 2011 23:10,
Toronto Blue Jays,Cleveland Indians,11,1,-114,-104,30 May 2011 23:07,
Tampa Bay Rays,Texas Rangers,5,11,-118,+100,30 May 2011 22:40,
St.Louis Cardinals,San Francisco Giants,3,7,-156,+135,30 May 2011 20:15,
Kansas City Royals,Los Angeles Angels,8,10,-103,-115,30 May 2011 20:10,
Seattle Mariners,Baltimore Orioles,4,3,-119,+100,30 May 2011 20:10,
Oakland Athletics,New York Yankees,0,5,-114,-104,30 May 2011 20:05,
Chicago Cubs,Houston Astros,7,12,-152,+129,30 May 2011 18:20,
Atlanta Braves,San Diego Padres,2,3,-182,+156,30 May 2011 17:05,
Detroit Tigers,Minnesota Twins,6,5,-145,+125,30 May 2011 17:05,
Washington Nationals,Philadelphia Phillies,4,5,+173,-200,30 May 2011 17:05,
Atlanta Braves,Cincinnati Reds,2,1,-135,+118,30 May 2011 00:00,
Detroit Tigers,Boston Red Sox,3,0,-106,-111,29 May 2011 23:05,
Los Angeles Dodgers,Miami Marlins,8,0,-132,+112,29 May 2011 20:10,
Seattle Mariners,New York Yankees,1,7,+145,-167,29 May 2011 20:10,
Oakland Athletics,Baltimore Orioles,6,4,-112,-105,29 May 2011 20:05,
Colorado Rockies,St.Louis Cardinals,3,4,-139,+120,29 May 2011 19:10,
Texas Rangers,Kansas City Royals,7,6,-227,+190,29 May 2011 19:05,
Chicago Cubs,Pittsburgh Pirates,3,2,-141,+123,29 May 2011 18:20,
Milwaukee Brewers,San Francisco Giants,6,0,-154,+133,29 May 2011 18:10,
Minnesota Twins,Los Angeles Angels,5,6,+129,-149,29 May 2011 18:10,
Houston Astros,Arizona Diamondbacks,2,4,+100,-118,29 May 2011 18:05,
Tampa Bay Rays,Cleveland Indians,7,0,-147,+125,29 May 2011 17:40,
Washington Nationals,San Diego Padres,4,5,-111,-106,29 May 2011 17:35,
New York Mets,Philadelphia Phillies,9,5,-119,+100,29 May 2011 17:10,
Toronto Blue Jays,Chicago White Sox,13,4,-159,+138,29 May 2011 17:07,
Detroit Tigers,Boston Red Sox,3,4,+125,-141,29 May 2011 17:05,
Seattle Mariners,New York Yankees,5,4,-145,+124,29 May 2011 02:10,
Los Angeles Dodgers,Miami Marlins,1,6,-130,+110,29 May 2011 02:10,
Oakland Athletics,Baltimore Orioles,4,2,-149,+129,29 May 2011 02:05,
Atlanta Braves,Cincinnati Reds,7,6,-154,+131,28 May 2011 23:10,
Colorado Rockies,St.Louis Cardinals,15,4,+108,-127,28 May 2011 23:10,
Minnesota Twins,Los Angeles Angels,1,0,+150,-169,28 May 2011 23:10,
New York Mets,Philadelphia Phillies,2,5,+133,-154,28 May 2011 23:10,
Texas Rangers,Kansas City Royals,10,1,-204,+172,28 May 2011 23:10,
Houston Astros,Arizona Diamondbacks,3,11,-135,+119,28 May 2011 23:05,
Milwaukee Brewers,San Francisco Giants,3,2,-143,+124,28 May 2011 20:10,
Tampa Bay Rays,Cleveland Indians,3,7,-196,+170,28 May 2011 20:10,
Toronto Blue Jays,Chicago White Sox,9,8,-122,+102,28 May 2011 17:07,
Chicago Cubs,Pittsburgh Pirates,0,10,-122,+104,28 May 2011 17:05,
Washington Nationals,San Diego Padres,1,2,-143,+123,28 May 2011 17:05,
Los Angeles Dodgers,Miami Marlins,3,2,-112,-105,28 May 2011 02:10,
Seattle Mariners,New York Yankees,4,3,-115,-103,28 May 2011 02:10,
Oakland Athletics,Baltimore Orioles,6,2,-169,+146,28 May 2011 02:05,
Colorado Rockies,St.Louis Cardinals,3,10,-161,+140,28 May 2011 00:40,
Milwaukee Brewers,San Francisco Giants,4,5,-128,+108,28 May 2011 00:10,
Minnesota Twins,Los Angeles Angels,5,6,-132,+114,28 May 2011 00:10,
Houston Astros,Arizona Diamondbacks,6,7,+118,-137,28 May 2011 00:05,
Texas Rangers,Kansas City Royals,7,12,-204,+174,28 May 2011 00:05,
Atlanta Braves,Cincinnati Reds,1,5,-164,+142,27 May 2011 23:35,
New York Mets,Philadelphia Phillies,4,6,+125,-147,27 May 2011 23:10,
Tampa Bay Rays,Cleveland Indians,5,0,-172,+150,27 May 2011 23:10,
Toronto Blue Jays,Chicago White Sox,4,2,-133,+114,27 May 2011 23:07,
Detroit Tigers,Boston Red Sox,3,6,-112,-105,27 May 2011 23:05,
Washington Nationals,San Diego Padres,2,1,-127,+108,27 May 2011 23:05,
Chicago Cubs,Pittsburgh Pirates,2,4,-108,-110,27 May 2011 18:20,
Colorado Rockies,Arizona Diamondbacks,3,6,-167,+144,27 May 2011 00:40,
Toronto Blue Jays,Chicago White Sox,1,3,-152,+129,26 May 2011 23:07,
San Francisco Giants,Miami Marlins,0,1,-110,-108,26 May 2011 19:45,
Los Angeles Angels,Oakland Athletics,3,4,-106,-111,26 May 2011 19:35,
Chicago Cubs,New York Mets,9,3,-143,+123,26 May 2011 18:20,
Detroit Tigers,Boston Red Sox,1,14,-114,-104,26 May 2011 17:05,
Philadelphia Phillies,Cincinnati Reds,10,4,-152,+131,26 May 2011 17:05,
Baltimore Orioles,Kansas City Royals,6,5,-152,+129,26 May 2011 16:35,
San Francisco Giants,Miami Marlins,6,7,-141,+121,26 May 2011 02:15,
Los Angeles Angels,Oakland Athletics,4,1,-110,-108,26 May 2011 02:05,
Colorado Rockies,Arizona Diamondbacks,1,2,-127,+108,26 May 2011 00:40,
Chicago Cubs,New York Mets,4,7,-108,-110,26 May 2011 00:05,
Baltimore Orioles,Kansas City Royals,9,2,-149,+129,25 May 2011 23:05,
Philadelphia Phillies,Cincinnati Reds,5,4,-192,+166,25 May 2011 23:05,
San Diego Padres,St.Louis Cardinals,3,1,+100,-118,25 May 2011 22:35,
Houston Astros,Los Angeles Dodgers,2,1,+104,-123,25 May 2011 18:05,
Texas Rangers,Chicago White Sox,2,1,-164,+141,25 May 2011 18:05,
Milwaukee Brewers,Washington Nationals,6,4,-175,+152,25 May 2011 17:10,
Minnesota Twins,Seattle Mariners,0,3,-105,-112,25 May 2011 17:10,
New York Yankees,Toronto Blue Jays,7,3,-169,+146,25 May 2011 17:05,
Pittsburgh Pirates,Atlanta Braves,2,4,-112,-104,25 May 2011 16:35,
Cleveland Indians,Boston Red Sox,2,14,+150,-172,25 May 2011 16:05,
