team1,team2,score1,score2,odds1,odds2,datetime,notes
Los Angeles Dodgers,Philadelphia Phillies,3,7,-172,+152,25 Apr 2014 02:10,
Houston Astros,Oakland Athletics,1,10,+152,-172,25 Apr 2014 00:10,
Boston Red Sox,New York Yankees,5,14,-119,+104,24 Apr 2014 23:10,
Toronto Blue Jays,Baltimore Orioles,4,11,-135,+120,24 Apr 2014 23:07,
Washington Nationals,San Diego Padres,3,4,-164,+143,24 Apr 2014 23:05,
Chicago Cubs,Arizona Diamondbacks,2,5,-122,+106,24 Apr 2014 18:20,
New York Mets,St.Louis Cardinals,4,1,+119,-133,24 Apr 2014 17:10,
Tampa Bay Rays,Minnesota Twins,7,9,-161,+141,24 Apr 2014 17:10,
Detroit Tigers,Chicago White Sox,7,4,-222,+189,24 Apr 2014 17:08,
Pittsburgh Pirates,Cincinnati Reds,1,2,-111,-102,24 Apr 2014 16:35,
Cleveland Indians,Kansas City Royals,5,1,-127,+110,24 Apr 2014 16:05,
Los Angeles Dodgers,Philadelphia Phillies,5,2,-172,+150,24 Apr 2014 02:10,
Milwaukee Brewers,San Diego Padres,5,2,-135,+119,24 Apr 2014 00:10,
Boston Red Sox,New York Yankees,5,1,-112,-101,23 Apr 2014 23:10,
New York Mets,St.Louis Cardinals,3,2,+127,-143,23 Apr 2014 23:10,
Tampa Bay Rays,Minnesota Twins,4,6,-182,+160,23 Apr 2014 23:10,
Detroit Tigers,Chicago White Sox,4,6,-189,+166,23 Apr 2014 23:08,
Toronto Blue Jays,Baltimore Orioles,8,10,-114,-101,23 Apr 2014 23:07,
Cleveland Indians,Kansas City Royals,5,3,-125,+110,23 Apr 2014 23:05,
Pittsburgh Pirates,Cincinnati Reds,2,5,-123,+108,23 Apr 2014 23:05,
Washington Nationals,Los Angeles Angels,5,4,-127,+110,23 Apr 2014 23:05,
Seattle Mariners,Houston Astros,5,3,-149,+131,23 Apr 2014 19:40,
Oakland Athletics,Texas Rangers,0,3,-164,+146,23 Apr 2014 19:35,
Colorado Rockies,San Francisco Giants,10,12,-111,-104,23 Apr 2014 19:10,
Chicago Cubs,Arizona Diamondbacks,5,7,-115,+100,23 Apr 2014 18:20,
Atlanta Braves,Miami Marlins,3,1,-141,+125,23 Apr 2014 16:10,
Los Angeles Dodgers,Philadelphia Phillies,2,3,-182,+161,23 Apr 2014 02:10,
Seattle Mariners,Houston Astros,2,5,-167,+147,23 Apr 2014 02:10,
Oakland Athletics,Texas Rangers,4,5,-164,+143,23 Apr 2014 02:05,
Colorado Rockies,San Francisco Giants,2,1,+106,-122,23 Apr 2014 00:40,
Milwaukee Brewers,San Diego Padres,1,2,-139,+122,23 Apr 2014 00:10,
Chicago Cubs,Arizona Diamondbacks,9,2,-112,-102,23 Apr 2014 00:05,
Atlanta Braves,Miami Marlins,0,1,-132,+116,22 Apr 2014 23:10,
Boston Red Sox,New York Yankees,3,9,-119,+104,22 Apr 2014 23:10,
New York Mets,St.Louis Cardinals,0,3,+150,-169,22 Apr 2014 23:10,
Tampa Bay Rays,Minnesota Twins,7,3,-227,+192,22 Apr 2014 23:10,
Detroit Tigers,Chicago White Sox,8,6,-256,+204,22 Apr 2014 23:08,
Toronto Blue Jays,Baltimore Orioles,9,3,-149,+129,22 Apr 2014 23:07,
Cleveland Indians,Kansas City Royals,2,8,-106,-108,22 Apr 2014 23:05,
Pittsburgh Pirates,Cincinnati Reds,1,4,-104,-111,22 Apr 2014 23:05,
Washington Nationals,Los Angeles Angels,2,7,-118,+102,22 Apr 2014 23:05,
Los Angeles Dodgers,Philadelphia Phillies,0,7,-112,-102,22 Apr 2014 02:10,
Seattle Mariners,Houston Astros,2,7,-263,+220,22 Apr 2014 02:10,
Oakland Athletics,Texas Rangers,3,4,-103,-111,22 Apr 2014 02:05,
Colorado Rockies,San Francisco Giants,8,2,-139,+123,22 Apr 2014 00:40,
Milwaukee Brewers,San Diego Padres,4,3,-110,-104,22 Apr 2014 00:10,
Chicago Cubs,Arizona Diamondbacks,5,1,-115,+100,22 Apr 2014 00:05,
Atlanta Braves,Miami Marlins,4,2,-182,+160,21 Apr 2014 23:10,
New York Mets,St.Louis Cardinals,2,0,+106,-120,21 Apr 2014 23:10,
Detroit Tigers,Chicago White Sox,1,3,-196,+171,21 Apr 2014 23:08,
Cleveland Indians,Kansas City Royals,4,3,-147,+129,21 Apr 2014 23:05,
Pittsburgh Pirates,Cincinnati Reds,6,5,-145,+127,21 Apr 2014 23:05,
Washington Nationals,Los Angeles Angels,2,4,-116,+100,21 Apr 2014 23:05,
Boston Red Sox,Baltimore Orioles,6,7,-154,+136,21 Apr 2014 15:05,
Boston Red Sox,Baltimore Orioles,6,5,-159,+140,20 Apr 2014 23:05,
Colorado Rockies,Philadelphia Phillies,9,10,-156,+137,20 Apr 2014 20:10,
Los Angeles Dodgers,Arizona Diamondbacks,4,1,-143,+125,20 Apr 2014 20:10,
San Diego Padres,San Francisco Giants,3,4,-111,-103,20 Apr 2014 20:10,
Oakland Athletics,Houston Astros,4,1,-256,+220,20 Apr 2014 20:05,
Texas Rangers,Chicago White Sox,2,16,-175,+154,20 Apr 2014 19:05,
Chicago Cubs,Cincinnati Reds,2,8,+125,-141,20 Apr 2014 18:20,
Kansas City Royals,Minnesota Twins,3,8,-179,+158,20 Apr 2014 18:10,
Tampa Bay Rays,New York Yankees,1,5,-135,+119,20 Apr 2014 17:40,
Pittsburgh Pirates,Milwaukee Brewers,2,3,-128,+114,20 Apr 2014 17:35,
Washington Nationals,St.Louis Cardinals,3,2,-152,+135,20 Apr 2014 17:35,
Miami Marlins,Seattle Mariners,3,2,-110,-104,20 Apr 2014 17:10,
New York Mets,Atlanta Braves,4,3,-116,+102,20 Apr 2014 17:10,
Detroit Tigers,Los Angeles Angels,2,1,-145,+127,20 Apr 2014 17:08,
Cleveland Indians,Toronto Blue Jays,6,4,-104,-110,20 Apr 2014 17:05,
San Diego Padres,San Francisco Giants,3,1,+110,-127,20 Apr 2014 00:40,
Colorado Rockies,Philadelphia Phillies,3,1,-139,+122,20 Apr 2014 00:10,
Los Angeles Dodgers,Arizona Diamondbacks,8,6,-189,+165,20 Apr 2014 00:10,
Texas Rangers,Chicago White Sox,6,3,-123,+108,20 Apr 2014 00:05,
Miami Marlins,Seattle Mariners,7,0,-104,-109,19 Apr 2014 23:10,
New York Mets,Atlanta Braves,5,7,+114,-132,19 Apr 2014 23:10,
Tampa Bay Rays,New York Yankees,16,1,-137,+122,19 Apr 2014 23:10,
Pittsburgh Pirates,Milwaukee Brewers,7,8,-109,-105,19 Apr 2014 23:05,
Oakland Athletics,Houston Astros,4,3,-213,+181,19 Apr 2014 20:05,
Chicago Cubs,Cincinnati Reds,8,4,+134,-152,19 Apr 2014 18:20,
Kansas City Royals,Minnesota Twins,5,4,-147,+129,19 Apr 2014 18:10,
Boston Red Sox,Baltimore Orioles,4,2,-141,+124,19 Apr 2014 17:35,
Detroit Tigers,Los Angeles Angels,5,2,-161,+141,19 Apr 2014 17:08,
Cleveland Indians,Toronto Blue Jays,0,5,-122,+106,19 Apr 2014 17:05,
Washington Nationals,St.Louis Cardinals,3,4,-118,+104,19 Apr 2014 17:05,
Los Angeles Dodgers,Arizona Diamondbacks,2,4,-179,+158,19 Apr 2014 02:10,
San Diego Padres,San Francisco Giants,2,1,-108,-106,19 Apr 2014 02:10,
Oakland Athletics,Houston Astros,11,3,-222,+192,19 Apr 2014 02:05,
Colorado Rockies,Philadelphia Phillies,12,1,-149,+131,19 Apr 2014 00:40,
Kansas City Royals,Minnesota Twins,5,0,-147,+129,19 Apr 2014 00:10,
Texas Rangers,Chicago White Sox,12,0,-161,+143,19 Apr 2014 00:05,
Boston Red Sox,Baltimore Orioles,4,8,-130,+114,18 Apr 2014 23:10,
Miami Marlins,Seattle Mariners,8,4,-120,+104,18 Apr 2014 23:10,
New York Mets,Atlanta Braves,0,6,-101,-114,18 Apr 2014 23:10,
Tampa Bay Rays,New York Yankees,11,5,-111,-103,18 Apr 2014 23:10,
Detroit Tigers,Los Angeles Angels,6,11,-122,+106,18 Apr 2014 23:08,
Cleveland Indians,Toronto Blue Jays,2,3,-141,+125,18 Apr 2014 23:05,
Pittsburgh Pirates,Milwaukee Brewers,3,5,-122,+106,18 Apr 2014 23:05,
Washington Nationals,St.Louis Cardinals,3,1,-103,-110,18 Apr 2014 23:05,
Chicago Cubs,Cincinnati Reds,1,4,-110,-104,18 Apr 2014 18:20,
Chicago White Sox,Boston Red Sox,1,3,-109,-105,18 Apr 2014 00:10,
Houston Astros,Kansas City Royals,1,5,+118,-133,18 Apr 2014 00:10,
Minnesota Twins,Toronto Blue Jays,9,5,+114,-128,17 Apr 2014 23:10,
Tampa Bay Rays,New York Yankees,2,10,-172,+152,17 Apr 2014 23:10,
Pittsburgh Pirates,Milwaukee Brewers,11,2,-108,-106,17 Apr 2014 23:05,
Washington Nationals,St.Louis Cardinals,0,8,+125,-141,17 Apr 2014 23:05,
San Diego Padres,Colorado Rockies,1,3,-139,+123,17 Apr 2014 22:40,
San Francisco Giants,Los Angeles Dodgers,1,2,-125,+110,17 Apr 2014 19:45,
Texas Rangers,Seattle Mariners,8,6,-116,+102,17 Apr 2014 18:05,
Minnesota Twins,Toronto Blue Jays,7,0,+110,-122,17 Apr 2014 17:10,
Detroit Tigers,Cleveland Indians,7,5,-154,+136,17 Apr 2014 17:08,
Philadelphia Phillies,Atlanta Braves,1,0,+127,-145,17 Apr 2014 17:05,
San Francisco Giants,Los Angeles Dodgers,2,1,-110,-104,17 Apr 2014 02:15,
San Diego Padres,Colorado Rockies,4,2,-130,+114,17 Apr 2014 02:10,
Los Angeles Angels,Oakland Athletics,5,4,-122,+108,17 Apr 2014 02:05,
Chicago White Sox,Boston Red Sox,4,6,+114,-128,17 Apr 2014 00:10,
Houston Astros,Kansas City Royals,4,6,+104,-119,17 Apr 2014 00:10,
Texas Rangers,Seattle Mariners,3,2,-119,+104,17 Apr 2014 00:05,
Miami Marlins,Washington Nationals,3,6,-154,+138,16 Apr 2014 23:10,
Detroit Tigers,Cleveland Indians,2,3,-143,+127,16 Apr 2014 23:08,
New York Yankees,Chicago Cubs,2,0,-152,+138,16 Apr 2014 23:05,
Philadelphia Phillies,Atlanta Braves,0,1,-133,+119,16 Apr 2014 23:05,
Arizona Diamondbacks,New York Mets,2,5,-145,+131,16 Apr 2014 19:40,
Milwaukee Brewers,St.Louis Cardinals,5,1,-106,-105,16 Apr 2014 17:10,
New York Yankees,Chicago Cubs,3,0,-192,+171,16 Apr 2014 17:05,
Baltimore Orioles,Tampa Bay Rays,3,0,-106,-106,16 Apr 2014 16:35,
Cincinnati Reds,Pittsburgh Pirates,4,0,-118,+102,16 Apr 2014 16:35,
San Francisco Giants,Los Angeles Dodgers,3,2,-106,-108,16 Apr 2014 02:15,
San Diego Padres,Colorado Rockies,2,3,-114,-101,16 Apr 2014 02:10,
Los Angeles Angels,Oakland Athletics,9,10,-111,-103,16 Apr 2014 02:05,
Arizona Diamondbacks,New York Mets,0,9,-141,+125,16 Apr 2014 01:40,
Chicago White Sox,Boston Red Sox,2,1,+127,-143,16 Apr 2014 00:10,
Houston Astros,Kansas City Royals,2,4,+149,-167,16 Apr 2014 00:10,
Milwaukee Brewers,St.Louis Cardinals,1,6,-118,+102,16 Apr 2014 00:10,
Minnesota Twins,Toronto Blue Jays,3,9,+112,-128,16 Apr 2014 00:10,
Texas Rangers,Seattle Mariners,5,0,-159,+140,16 Apr 2014 00:05,
Cincinnati Reds,Pittsburgh Pirates,7,5,-104,-110,15 Apr 2014 23:10,
Miami Marlins,Washington Nationals,11,2,+158,-179,15 Apr 2014 23:10,
Cincinnati Reds,Pittsburgh Pirates,7,8,-122,+106,15 Apr 2014 21:30,
San Diego Padres,Colorado Rockies,5,4,-119,+104,15 Apr 2014 02:10,
Los Angeles Angels,Oakland Athletics,2,3,+102,-118,15 Apr 2014 02:05,
Arizona Diamondbacks,New York Mets,3,7,-135,+120,15 Apr 2014 01:40,
Milwaukee Brewers,St.Louis Cardinals,0,4,-120,+106,15 Apr 2014 00:10,
Texas Rangers,Seattle Mariners,1,7,-110,-104,15 Apr 2014 00:05,
Miami Marlins,Washington Nationals,2,9,+136,-154,14 Apr 2014 23:10,
Baltimore Orioles,Tampa Bay Rays,7,1,+100,-114,14 Apr 2014 23:05,
Philadelphia Phillies,Atlanta Braves,6,9,+112,-128,14 Apr 2014 23:05,
New York Yankees,Boston Red Sox,3,2,-110,-103,14 Apr 2014 00:05,
Arizona Diamondbacks,Los Angeles Dodgers,6,8,+106,-122,13 Apr 2014 20:10,
San Diego Padres,Detroit Tigers,5,1,+146,-164,13 Apr 2014 20:10,
Seattle Mariners,Oakland Athletics,0,3,+124,-141,13 Apr 2014 20:10,
San Francisco Giants,Colorado Rockies,5,4,-159,+139,13 Apr 2014 20:05,
Los Angeles Angels,New York Mets,14,2,-147,+131,13 Apr 2014 19:35,
Texas Rangers,Houston Astros,1,0,-161,+143,13 Apr 2014 19:05,
St.Louis Cardinals,Chicago Cubs,6,4,-238,+202,13 Apr 2014 18:15,
Chicago White Sox,Cleveland Indians,4,3,-115,+100,13 Apr 2014 18:10,
Milwaukee Brewers,Pittsburgh Pirates,4,1,-114,-102,13 Apr 2014 18:10,
Minnesota Twins,Kansas City Royals,4,3,+110,-125,13 Apr 2014 18:10,
Atlanta Braves,Washington Nationals,10,2,+114,-130,13 Apr 2014 17:35,
Baltimore Orioles,Toronto Blue Jays,3,11,-106,-106,13 Apr 2014 17:35,
Philadelphia Phillies,Miami Marlins,4,3,-118,+102,13 Apr 2014 17:35,
Cincinnati Reds,Tampa Bay Rays,12,4,-130,+114,13 Apr 2014 17:10,
Seattle Mariners,Oakland Athletics,1,3,+110,-125,13 Apr 2014 01:10,
Los Angeles Angels,New York Mets,6,7,-164,+147,13 Apr 2014 01:05,
San Diego Padres,Detroit Tigers,2,6,+121,-135,13 Apr 2014 00:40,
Arizona Diamondbacks,Los Angeles Dodgers,5,8,+106,-120,13 Apr 2014 00:10,
Texas Rangers,Houston Astros,5,6,-169,+150,13 Apr 2014 00:05,
Atlanta Braves,Washington Nationals,6,3,-139,+125,12 Apr 2014 23:10,
Milwaukee Brewers,Pittsburgh Pirates,3,2,-141,+125,12 Apr 2014 23:10,
Baltimore Orioles,Toronto Blue Jays,2,1,-112,-101,12 Apr 2014 23:05,
Philadelphia Phillies,Miami Marlins,5,4,-110,-104,12 Apr 2014 23:05,
San Francisco Giants,Colorado Rockies,0,1,-130,+114,12 Apr 2014 20:05,
St.Louis Cardinals,Chicago Cubs,10,4,-238,+202,12 Apr 2014 18:15,
Chicago White Sox,Cleveland Indians,6,12,+119,-135,12 Apr 2014 18:10,
Minnesota Twins,Kansas City Royals,7,1,+131,-147,12 Apr 2014 18:10,
Cincinnati Reds,Tampa Bay Rays,0,1,+112,-128,12 Apr 2014 17:10,
New York Yankees,Boston Red Sox,7,4,-111,-103,12 Apr 2014 17:05,
San Francisco Giants,Colorado Rockies,6,5,-161,+145,12 Apr 2014 02:15,
San Diego Padres,Detroit Tigers,6,0,-109,-104,12 Apr 2014 02:10,
Seattle Mariners,Oakland Athletics,6,4,-149,+131,12 Apr 2014 02:10,
Los Angeles Angels,New York Mets,5,4,-161,+144,12 Apr 2014 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,0,6,-101,-114,12 Apr 2014 01:40,
St.Louis Cardinals,Chicago Cubs,3,6,-145,+129,12 Apr 2014 00:15,
Chicago White Sox,Cleveland Indians,9,6,-159,+141,12 Apr 2014 00:10,
Milwaukee Brewers,Pittsburgh Pirates,4,2,-114,-101,12 Apr 2014 00:10,
Minnesota Twins,Kansas City Royals,10,1,+110,-123,12 Apr 2014 00:10,
Texas Rangers,Houston Astros,1,0,-227,+196,12 Apr 2014 00:05,
Atlanta Braves,Washington Nationals,7,6,-125,+110,11 Apr 2014 23:35,
Cincinnati Reds,Tampa Bay Rays,1,2,+102,-116,11 Apr 2014 23:10,
Baltimore Orioles,Toronto Blue Jays,0,2,-152,+134,11 Apr 2014 23:05,
New York Yankees,Boston Red Sox,2,4,+112,-128,11 Apr 2014 23:05,
Philadelphia Phillies,Miami Marlins,6,3,+116,-132,11 Apr 2014 23:05,
San Francisco Giants,Arizona Diamondbacks,5,6,-119,+104,11 Apr 2014 02:15,
Chicago White Sox,Cleveland Indians,7,3,+118,-133,11 Apr 2014 00:10,
Atlanta Braves,New York Mets,4,6,-133,+119,10 Apr 2014 23:10,
Toronto Blue Jays,Houston Astros,4,6,-196,+173,10 Apr 2014 23:07,
New York Yankees,Boston Red Sox,4,1,-106,-108,10 Apr 2014 23:05,
Philadelphia Phillies,Milwaukee Brewers,2,6,-122,+106,10 Apr 2014 23:05,
Washington Nationals,Miami Marlins,7,1,-222,+192,10 Apr 2014 20:05,
Chicago Cubs,Pittsburgh Pirates,4,5,+119,-135,10 Apr 2014 18:20,
Minnesota Twins,Oakland Athletics,1,6,+124,-141,10 Apr 2014 17:10,
San Francisco Giants,Arizona Diamondbacks,3,7,-128,+112,10 Apr 2014 02:15,
Los Angeles Dodgers,Detroit Tigers,6,7,+102,-116,10 Apr 2014 02:10,
Seattle Mariners,Los Angeles Angels,0,2,-103,-111,10 Apr 2014 02:10,
Chicago Cubs,Pittsburgh Pirates,7,5,-101,-112,10 Apr 2014 00:05,
Atlanta Braves,New York Mets,4,3,-161,+143,09 Apr 2014 23:10,
Toronto Blue Jays,Houston Astros,7,3,-204,+175,09 Apr 2014 23:07,
New York Yankees,Baltimore Orioles,4,5,-167,+147,09 Apr 2014 23:05,
Philadelphia Phillies,Milwaukee Brewers,4,9,+110,-125,09 Apr 2014 23:05,
Washington Nationals,Miami Marlins,10,7,-200,+175,09 Apr 2014 23:05,
Boston Red Sox,Texas Rangers,4,2,-139,+123,09 Apr 2014 20:05,
Colorado Rockies,Chicago White Sox,10,4,-169,+150,09 Apr 2014 19:10,
Kansas City Royals,Tampa Bay Rays,7,3,+102,-116,09 Apr 2014 18:10,
Cleveland Indians,San Diego Padres,1,2,-118,+104,09 Apr 2014 18:05,
St.Louis Cardinals,Cincinnati Reds,0,4,-143,+125,09 Apr 2014 17:45,
Minnesota Twins,Oakland Athletics,4,7,+125,-141,09 Apr 2014 17:10,
Cleveland Indians,San Diego Padres,2,0,-141,+127,09 Apr 2014 16:05,
Los Angeles Dodgers,Detroit Tigers,3,2,+106,-122,09 Apr 2014 02:10,
Seattle Mariners,Los Angeles Angels,5,3,-125,+110,09 Apr 2014 02:10,
Colorado Rockies,Chicago White Sox,3,15,-143,+125,09 Apr 2014 00:40,
St.Louis Cardinals,Cincinnati Reds,7,5,-141,+124,09 Apr 2014 00:15,
Kansas City Royals,Tampa Bay Rays,0,1,+102,-116,09 Apr 2014 00:10,
Chicago Cubs,Pittsburgh Pirates,6,7,+104,-119,09 Apr 2014 00:05,
Atlanta Braves,New York Mets,0,4,-128,+112,08 Apr 2014 23:10,
Toronto Blue Jays,Houston Astros,5,2,-204,+177,08 Apr 2014 23:07,
Cleveland Indians,San Diego Padres,8,6,-135,+121,08 Apr 2014 23:05,
Washington Nationals,Miami Marlins,5,0,-192,+170,08 Apr 2014 23:05,
Boston Red Sox,Texas Rangers,7,10,-127,+112,08 Apr 2014 22:10,
San Francisco Giants,Arizona Diamondbacks,7,3,-152,+134,08 Apr 2014 20:35,
Philadelphia Phillies,Milwaukee Brewers,4,10,+106,-120,08 Apr 2014 20:05,
New York Yankees,Baltimore Orioles,5,14,-112,-101,08 Apr 2014 17:05,
Colorado Rockies,Chicago White Sox,8,1,-147,+129,08 Apr 2014 00:40,
Kansas City Royals,Tampa Bay Rays,4,2,-112,-102,08 Apr 2014 00:10,
Boston Red Sox,Texas Rangers,5,1,-156,+139,07 Apr 2014 23:10,
St.Louis Cardinals,Cincinnati Reds,5,3,-149,+131,07 Apr 2014 20:15,
Minnesota Twins,Oakland Athletics,3,8,+129,-147,07 Apr 2014 20:10,
Houston Astros,Los Angeles Angels,1,9,+139,-159,07 Apr 2014 18:10,
New York Yankees,Baltimore Orioles,4,2,-143,+125,07 Apr 2014 17:05,
Los Angeles Dodgers,San Francisco Giants,6,2,-149,+131,07 Apr 2014 00:05,
Colorado Rockies,Arizona Diamondbacks,3,5,-120,+104,06 Apr 2014 20:10,
Oakland Athletics,Seattle Mariners,6,3,-147,+131,06 Apr 2014 20:05,
Chicago Cubs,Philadelphia Phillies,8,3,+104,-120,06 Apr 2014 18:20,
Houston Astros,Los Angeles Angels,7,4,+140,-159,06 Apr 2014 18:10,
Kansas City Royals,Chicago White Sox,1,5,-122,+106,06 Apr 2014 18:10,
Tampa Bay Rays,Texas Rangers,0,3,-106,-109,06 Apr 2014 17:40,
Boston Red Sox,Milwaukee Brewers,0,4,-161,+144,06 Apr 2014 17:35,
Pittsburgh Pirates,St.Louis Cardinals,2,1,+146,-164,06 Apr 2014 17:35,
Washington Nationals,Atlanta Braves,2,1,-109,-108,06 Apr 2014 17:35,
Miami Marlins,San Diego Padres,2,4,-119,+104,06 Apr 2014 17:10,
New York Mets,Cincinnati Reds,1,2,-108,-108,06 Apr 2014 17:10,
Detroit Tigers,Baltimore Orioles,1,3,-149,+131,06 Apr 2014 17:08,
Toronto Blue Jays,New York Yankees,4,6,-119,+104,06 Apr 2014 17:07,
Cleveland Indians,Minnesota Twins,7,10,-182,+160,06 Apr 2014 17:05,
Colorado Rockies,Arizona Diamondbacks,9,4,-120,+104,06 Apr 2014 00:10,
Boston Red Sox,Milwaukee Brewers,6,7,-185,+164,05 Apr 2014 23:10,
Houston Astros,Los Angeles Angels,1,5,+134,-152,05 Apr 2014 23:10,
Miami Marlins,San Diego Padres,5,0,-147,+129,05 Apr 2014 23:10,
Tampa Bay Rays,Texas Rangers,5,4,-185,+162,05 Apr 2014 23:10,
Pittsburgh Pirates,St.Louis Cardinals,1,6,-141,+127,05 Apr 2014 23:05,
Washington Nationals,Atlanta Braves,2,6,-152,+134,05 Apr 2014 23:05,
Los Angeles Dodgers,San Francisco Giants,2,7,+102,-118,05 Apr 2014 20:10,
Oakland Athletics,Seattle Mariners,1,3,+116,-127,05 Apr 2014 20:05,
Chicago Cubs,Philadelphia Phillies,0,2,+104,-119,05 Apr 2014 18:20,
Kansas City Royals,Chicago White Sox,4,3,-147,+131,05 Apr 2014 18:10,
New York Mets,Cincinnati Reds,6,3,+117,-132,05 Apr 2014 17:10,
Detroit Tigers,Baltimore Orioles,7,6,-135,+120,05 Apr 2014 17:08,
Toronto Blue Jays,New York Yankees,4,0,-132,+116,05 Apr 2014 17:07,
Cleveland Indians,Minnesota Twins,3,7,-164,+146,05 Apr 2014 17:05,
Houston Astros,Los Angeles Angels,1,11,+148,-167,05 Apr 2014 00:10,
Miami Marlins,San Diego Padres,8,2,-105,-110,04 Apr 2014 23:10,
New York Mets,Cincinnati Reds,4,3,-106,-109,04 Apr 2014 23:10,
Tampa Bay Rays,Texas Rangers,8,1,-149,+131,04 Apr 2014 23:10,
Toronto Blue Jays,New York Yankees,3,7,+121,-137,04 Apr 2014 23:07,
Pittsburgh Pirates,St.Louis Cardinals,12,2,-118,+104,04 Apr 2014 23:05,
Colorado Rockies,Arizona Diamondbacks,12,2,-133,+118,04 Apr 2014 20:10,
Kansas City Royals,Chicago White Sox,7,5,-164,+144,04 Apr 2014 20:10,
Los Angeles Dodgers,San Francisco Giants,4,8,-175,+154,04 Apr 2014 20:10,
Cleveland Indians,Minnesota Twins,7,2,-182,+162,04 Apr 2014 19:05,
Chicago Cubs,Philadelphia Phillies,2,7,-145,+129,04 Apr 2014 18:20,
Boston Red Sox,Milwaukee Brewers,2,6,-149,+131,04 Apr 2014 18:05,
Detroit Tigers,Baltimore Orioles,10,4,-164,+146,04 Apr 2014 17:08,
Washington Nationals,Atlanta Braves,1,2,-169,+154,04 Apr 2014 17:05,
Oakland Athletics,Seattle Mariners,3,2,-139,+123,04 Apr 2014 02:05,
Houston Astros,New York Yankees,2,4,+129,-147,04 Apr 2014 00:10,
Tampa Bay Rays,Toronto Blue Jays,7,2,-152,+134,03 Apr 2014 23:10,
Baltimore Orioles,Boston Red Sox,3,4,-112,-103,03 Apr 2014 23:05,
Arizona Diamondbacks,San Francisco Giants,5,8,-119,+102,03 Apr 2014 19:40,
Chicago White Sox,Minnesota Twins,9,10,-139,+123,03 Apr 2014 18:10,
New York Mets,Washington Nationals,2,8,+106,-122,03 Apr 2014 17:10,
Detroit Tigers,Kansas City Royals,,,-154,+135,03 Apr 2014 17:08,
Miami Marlins,Colorado Rockies,8,5,-104,-111,03 Apr 2014 16:40,
Cincinnati Reds,St.Louis Cardinals,6,7,-111,-104,03 Apr 2014 16:35,
Pittsburgh Pirates,Chicago Cubs,2,3,-161,+142,03 Apr 2014 16:35,
San Diego Padres,Los Angeles Dodgers,1,5,-108,-106,03 Apr 2014 02:10,
Los Angeles Angels,Seattle Mariners,2,8,-141,+124,03 Apr 2014 02:05,
Arizona Diamondbacks,San Francisco Giants,0,2,-109,-106,03 Apr 2014 01:40,
Oakland Athletics,Cleveland Indians,4,6,-127,+110,03 Apr 2014 01:00,
Houston Astros,New York Yankees,3,1,+146,-164,03 Apr 2014 00:10,
Texas Rangers,Philadelphia Phillies,4,3,-172,+152,03 Apr 2014 00:05,
Cincinnati Reds,St.Louis Cardinals,1,0,+102,-116,02 Apr 2014 23:10,
Miami Marlins,Colorado Rockies,5,6,-119,+102,02 Apr 2014 23:10,
New York Mets,Washington Nationals,1,5,+112,-127,02 Apr 2014 23:10,
Tampa Bay Rays,Toronto Blue Jays,0,3,-154,+136,02 Apr 2014 23:10,
Baltimore Orioles,Boston Red Sox,2,6,+102,-118,02 Apr 2014 23:05,
Pittsburgh Pirates,Chicago Cubs,4,3,-154,+136,02 Apr 2014 23:05,
Oakland Athletics,Cleveland Indians,6,1,-128,+119,02 Apr 2014 19:35,
Chicago White Sox,Minnesota Twins,7,6,-135,+119,02 Apr 2014 18:10,
Milwaukee Brewers,Atlanta Braves,0,1,-130,+114,02 Apr 2014 17:10,
Detroit Tigers,Kansas City Royals,2,1,-192,+169,02 Apr 2014 17:08,
Los Angeles Angels,Seattle Mariners,3,8,-167,+148,02 Apr 2014 02:05,
Arizona Diamondbacks,San Francisco Giants,5,4,-114,-101,02 Apr 2014 01:40,
Milwaukee Brewers,Atlanta Braves,2,5,-119,+104,02 Apr 2014 00:10,
Texas Rangers,Philadelphia Phillies,3,2,-141,+125,02 Apr 2014 00:05,
Houston Astros,New York Yankees,6,2,+131,-149,01 Apr 2014 23:10,
Miami Marlins,Colorado Rockies,4,3,+106,-122,01 Apr 2014 23:10,
Tampa Bay Rays,Toronto Blue Jays,2,4,-172,+152,01 Apr 2014 23:10,
San Diego Padres,Los Angeles Dodgers,2,3,+127,-143,01 Apr 2014 22:40,
Los Angeles Angels,Seattle Mariners,3,10,-122,+106,01 Apr 2014 02:05,
Oakland Athletics,Cleveland Indians,0,2,-143,+125,01 Apr 2014 02:05,
Arizona Diamondbacks,San Francisco Giants,8,9,+108,-123,01 Apr 2014 01:40,
Miami Marlins,Colorado Rockies,10,1,-145,+129,31 Mar 2014 23:05,
Chicago White Sox,Minnesota Twins,5,3,-179,+154,31 Mar 2014 20:10,
Cincinnati Reds,St.Louis Cardinals,0,1,+112,-128,31 Mar 2014 20:10,
Tampa Bay Rays,Toronto Blue Jays,9,2,-169,+149,31 Mar 2014 20:10,
Baltimore Orioles,Boston Red Sox,2,1,+102,-118,31 Mar 2014 19:05,
Milwaukee Brewers,Atlanta Braves,2,0,-101,-115,31 Mar 2014 18:10,
Texas Rangers,Philadelphia Phillies,10,14,-106,-109,31 Mar 2014 18:05,
New York Mets,Washington Nationals,7,9,+152,-172,31 Mar 2014 17:10,
