team1,team2,score1,score2,odds1,odds2,datetime,notes
New York Yankees,Baltimore Orioles,1,7,-182,+156,01 May 2012 23:05,
Washington Nationals,Arizona Diamondbacks,1,5,-143,+124,01 May 2012 23:05,
Los Angeles Angels,Minnesota Twins,4,3,-238,+202,01 May 2012 02:05,
San Diego Padres,Milwaukee Brewers,3,8,-110,-108,01 May 2012 02:05,
Colorado Rockies,Los Angeles Dodgers,6,2,-135,+117,01 May 2012 00:40,
Houston Astros,New York Mets,4,3,+100,-118,01 May 2012 00:05,
Atlanta Braves,Pittsburgh Pirates,3,9,-172,+149,30 Apr 2012 23:10,
Boston Red Sox,Oakland Athletics,11,6,-154,+133,30 Apr 2012 23:10,
Tampa Bay Rays,Seattle Mariners,3,2 ,-137,+119,30 Apr 2012 23:10,
Toronto Blue Jays,Texas Rangers,1,4,+120,-137,30 Apr 2012 23:07,
New York Yankees,Baltimore Orioles,2,1,-172,+150,30 Apr 2012 23:05,
Philadelphia Phillies,Chicago Cubs,6,4,-179,+152,30 Apr 2012 23:05,
Miami Marlins,Arizona Diamondbacks,5,9,-175,+150,30 Apr 2012 16:40,
Texas Rangers,Tampa Bay Rays,2,5,-133,+114,30 Apr 2012 00:05,
Los Angeles Dodgers,Washington Nationals,2,0,+100,-119,29 Apr 2012 20:10,
San Francisco Giants,San Diego Padres,4,1,-182,+156,29 Apr 2012 20:05,
Colorado Rockies,New York Mets,5,6 ,-102,-115,29 Apr 2012 19:10,
St.Louis Cardinals,Milwaukee Brewers,2,3,-115,-102,29 Apr 2012 18:15,
Chicago White Sox,Boston Red Sox,4,1,+104,-123,29 Apr 2012 18:10,
Minnesota Twins,Kansas City Royals,7,4,+100,-119,29 Apr 2012 18:10,
Atlanta Braves,Pittsburgh Pirates,4,3,-169,+146,29 Apr 2012 17:35,
Baltimore Orioles,Oakland Athletics,5,2,-109,-109,29 Apr 2012 17:35,
Philadelphia Phillies,Chicago Cubs,1,5,-109,-109,29 Apr 2012 17:35,
Cincinnati Reds,Houston Astros,6,5,-200,+172,29 Apr 2012 17:10,
Miami Marlins,Arizona Diamondbacks,4,8,-179,+152,29 Apr 2012 17:10,
Toronto Blue Jays,Seattle Mariners,7,2,-147,+125,29 Apr 2012 17:07,
Cleveland Indians,Los Angeles Angels,4,0,-105,-111,29 Apr 2012 17:05,
New York Yankees,Detroit Tigers,6,2,-196,+168,29 Apr 2012 17:05,
Los Angeles Dodgers,Washington Nationals,4,3 ,+104,-123,29 Apr 2012 01:10,
San Francisco Giants,San Diego Padres,2,1,-164,+142,29 Apr 2012 01:05,
Colorado Rockies,New York Mets,5,7,-141,+122,29 Apr 2012 00:10,
Texas Rangers,Tampa Bay Rays,7,2,-169,+148,29 Apr 2012 00:05,
Atlanta Braves,Pittsburgh Pirates,2,4,-145,+125,28 Apr 2012 23:10,
Chicago White Sox,Boston Red Sox,0,1,-102,-116,28 Apr 2012 23:10,
Miami Marlins,Arizona Diamondbacks,3,2,-123,+104,28 Apr 2012 23:10,
Baltimore Orioles,Oakland Athletics,10,1,-130,+112,28 Apr 2012 23:05,
Philadelphia Phillies,Chicago Cubs,5,2,-149,+129,28 Apr 2012 23:05,
Cincinnati Reds,Houston Astros,6,0,-204,+174,28 Apr 2012 20:10,
Toronto Blue Jays,Seattle Mariners,7,0,-185,+159,28 Apr 2012 20:07,
New York Yankees,Detroit Tigers,5,7,-127,+108,28 Apr 2012 20:05,
Cleveland Indians,Los Angeles Angels,1,2,+123,-143,28 Apr 2012 17:05,
St.Louis Cardinals,Milwaukee Brewers,7,3,-156,+134,28 Apr 2012 17:05,
San Francisco Giants,San Diego Padres,3,5,-102,-115,28 Apr 2012 02:15,
Los Angeles Dodgers,Washington Nationals,3,2,-192,+166,28 Apr 2012 02:10,
Colorado Rockies,New York Mets,18,9,-164,+141,28 Apr 2012 00:40,
St.Louis Cardinals,Milwaukee Brewers,13,1,-128,+110,28 Apr 2012 00:15,
Chicago White Sox,Boston Red Sox,3,10,-105,-112,28 Apr 2012 00:10,
Minnesota Twins,Kansas City Royals,6,7,-118,+100,28 Apr 2012 00:10,
Texas Rangers,Tampa Bay Rays,4,8,-154,+131,28 Apr 2012 00:05,
Atlanta Braves,Pittsburgh Pirates,6,1,-182,+156,27 Apr 2012 23:35,
Cincinnati Reds,Houston Astros,4,6,-141,+123,27 Apr 2012 23:10,
Miami Marlins,Arizona Diamondbacks,0,5,-132,+114,27 Apr 2012 23:10,
Toronto Blue Jays,Seattle Mariners,5,9 ,-200,+172,27 Apr 2012 23:07,
Baltimore Orioles,Oakland Athletics,2,5,-128,+110,27 Apr 2012 23:05,
Cleveland Indians,Los Angeles Angels,3,2,+131,-154,27 Apr 2012 23:05,
New York Yankees,Detroit Tigers,7,6,+106,-123,27 Apr 2012 23:05,
Philadelphia Phillies,Chicago Cubs,1,5,-256,+216,27 Apr 2012 23:05,
San Diego Padres,Washington Nationals,2,1,-103,-114,27 Apr 2012 02:05,
Chicago White Sox,Boston Red Sox,3,10,-108,-110,27 Apr 2012 00:10,
Baltimore Orioles,Toronto Blue Jays,5,2,+102,-119,26 Apr 2012 23:05,
New York Mets,Miami Marlins,3,2,-112,-104,26 Apr 2012 17:10,
Tampa Bay Rays,Los Angeles Angels,4,3,-164,+143,26 Apr 2012 17:10,
Detroit Tigers,Seattle Mariners,4,5,-213,+184,26 Apr 2012 17:05,
Cincinnati Reds,San Francisco Giants,5,6,-120,+102,26 Apr 2012 16:35,
Cleveland Indians,Kansas City Royals,2,4,-164,+143,26 Apr 2012 16:05,
Los Angeles Dodgers,Atlanta Braves,2,4,-112,-104,26 Apr 2012 02:10,
Minnesota Twins,Boston Red Sox,6,7,+104,-122,26 Apr 2012 00:10,
Texas Rangers,New York Yankees,7,3,-135,+118,26 Apr 2012 00:05,
Cincinnati Reds,San Francisco Giants,4,2,-130,+112,25 Apr 2012 23:10,
New York Mets,Miami Marlins,5,1,+114,-132,25 Apr 2012 23:10,
Tampa Bay Rays,Los Angeles Angels,3,2,-106,-111,25 Apr 2012 23:10,
Baltimore Orioles,Toronto Blue Jays,3,0,-105,-111,25 Apr 2012 23:05,
Cleveland Indians,Kansas City Royals,2,8,-143,+127,25 Apr 2012 23:05,
Detroit Tigers,Seattle Mariners,1,9,-118,+100,25 Apr 2012 23:05,
San Diego Padres,Washington Nationals,2,7,+120,-137,25 Apr 2012 22:35,
Pittsburgh Pirates,Colorado Rockies,5,1,+106,-122,25 Apr 2012 20:00,
Arizona Diamondbacks,Philadelphia Phillies,2,7,+100,-119,25 Apr 2012 19:40,
Oakland Athletics,Chicago White Sox,5,4 ,+116,-132,25 Apr 2012 19:35,
Chicago Cubs,St.Louis Cardinals,1,5,+147,-169,25 Apr 2012 18:20,
Milwaukee Brewers,Houston Astros,5,7,-200,+174,25 Apr 2012 17:10,
Pittsburgh Pirates,Colorado Rockies,1,2,+106,-123,25 Apr 2012 16:35,
Los Angeles Dodgers,Atlanta Braves,3,4,+102,-120,25 Apr 2012 02:10,
Oakland Athletics,Chicago White Sox,2,0,-108,-110,25 Apr 2012 02:05,
San Diego Padres,Washington Nationals,1,3,+117,-135,25 Apr 2012 02:05,
Arizona Diamondbacks,Philadelphia Phillies,5,8,-110,-108,25 Apr 2012 01:40,
Milwaukee Brewers,Houston Astros,9,6,-147,+125,25 Apr 2012 00:10,
Minnesota Twins,Boston Red Sox,2,11,+137,-159,25 Apr 2012 00:10,
Chicago Cubs,St.Louis Cardinals,3,2 ,+122,-141,25 Apr 2012 00:05,
Texas Rangers,New York Yankees,2,0,-143,+123,25 Apr 2012 00:05,
Cincinnati Reds,San Francisco Giants,9,2,-109,-109,24 Apr 2012 23:10,
New York Mets,Miami Marlins,2,1,+104,-123,24 Apr 2012 23:10,
Tampa Bay Rays,Los Angeles Angels,5,0,-152,+131,24 Apr 2012 23:10,
Baltimore Orioles,Toronto Blue Jays,2,1,+102,-120,24 Apr 2012 23:05,
Cleveland Indians,Kansas City Royals,4,3,-133,+114,24 Apr 2012 23:05,
Detroit Tigers,Seattle Mariners,4,7,-189,+162,24 Apr 2012 23:05,
Pittsburgh Pirates,Colorado Rockies,5,4,-108,-110,24 Apr 2012 23:05,
Los Angeles Dodgers,Atlanta Braves,7,2,-133,+114,24 Apr 2012 02:10,
Oakland Athletics,Chicago White Sox,0,4,-101,-116,24 Apr 2012 02:05,
Arizona Diamondbacks,Philadelphia Phillies,9,5,-122,+104,24 Apr 2012 01:40,
Kansas City Royals,Toronto Blue Jays,1,4,-111,-106,24 Apr 2012 00:10,
Milwaukee Brewers,Houston Astros,6,5,-233,+195,24 Apr 2012 00:10,
Minnesota Twins,Boston Red Sox,5,6,+135,-156,24 Apr 2012 00:10,
Chicago Cubs,St.Louis Cardinals,3,2,-104,-114,24 Apr 2012 00:05,
New York Mets,San Francisco Giants,2,7,-103,-112,23 Apr 2012 23:30,
Texas Rangers,New York Yankees,4,7,-119,+102,23 Apr 2012 23:05,
New York Mets,San Francisco Giants,1,6,+133,-152,23 Apr 2012 20:10,
Arizona Diamondbacks,Atlanta Braves,6,4,-152,+129,22 Apr 2012 20:10,
Seattle Mariners,Chicago White Sox,4,7,+100,-119,22 Apr 2012 20:10,
Oakland Athletics,Cleveland Indians,5,1,-118,+100,22 Apr 2012 20:05,
San Diego Padres,Philadelphia Phillies,6,1,-112,-105,22 Apr 2012 20:05,
Los Angeles Angels,Baltimore Orioles,2,3 ,-172,+150,22 Apr 2012 19:35,
Chicago Cubs,Cincinnati Reds,3,4,+131,-152,22 Apr 2012 18:20,
Kansas City Royals,Toronto Blue Jays,3,5,+100,-116,22 Apr 2012 18:10,
Milwaukee Brewers,Colorado Rockies,1,4,-154,+131,22 Apr 2012 18:10,
Houston Astros,Los Angeles Dodgers,12,0,+112,-133,22 Apr 2012 18:05,
Tampa Bay Rays,Minnesota Twins,6,2,-175,+150,22 Apr 2012 17:40,
Pittsburgh Pirates,St.Louis Cardinals,1,5,+108,-127,22 Apr 2012 17:35,
Detroit Tigers,Texas Rangers,2,3 ,+116,-133,22 Apr 2012 17:10,
Los Angeles Angels,Baltimore Orioles,6,3,-182,+156,22 Apr 2012 01:05,
Oakland Athletics,Cleveland Indians,1,5,-135,+117,22 Apr 2012 01:05,
San Diego Padres,Philadelphia Phillies,5,1,+129,-149,22 Apr 2012 00:35,
Arizona Diamondbacks,Atlanta Braves,2,3,-108,-111,22 Apr 2012 00:10,
Kansas City Royals,Toronto Blue Jays,5,9,-102,-115,21 Apr 2012 23:10,
Milwaukee Brewers,Colorado Rockies,9,4,-127,+112,21 Apr 2012 23:10,
Tampa Bay Rays,Minnesota Twins,4,1,-200,+173,21 Apr 2012 23:10,
Detroit Tigers,Texas Rangers,3,2,-167,+150,21 Apr 2012 23:05,
Houston Astros,Los Angeles Dodgers,1,5,+179,-213,21 Apr 2012 23:05,
Pittsburgh Pirates,St.Louis Cardinals,2,0,+119,-139,21 Apr 2012 23:05,
Boston Red Sox,New York Yankees,9,15,-118,+100,21 Apr 2012 20:05,
Seattle Mariners,Chicago White Sox,0,4,-108,-110,21 Apr 2012 20:05,
New York Mets,San Francisco Giants,5,4,-111,-106,21 Apr 2012 17:10,
Chicago Cubs,Cincinnati Reds,6,1,+112,-132,21 Apr 2012 17:05,
Detroit Tigers,Texas Rangers,4,10,-120,+104,21 Apr 2012 17:05,
Washington Nationals,Miami Marlins,3,2 ,-156,+136,21 Apr 2012 17:05,
Seattle Mariners,Chicago White Sox,3,7,-102,-115,21 Apr 2012 02:10,
Los Angeles Angels,Baltimore Orioles,6,3,-169,+147,21 Apr 2012 02:05,
Oakland Athletics,Cleveland Indians,3,4,-101,-116,21 Apr 2012 02:05,
San Diego Padres,Philadelphia Phillies,1,4,+121,-141,21 Apr 2012 02:05,
Arizona Diamondbacks,Atlanta Braves,1,9,+110,-130,21 Apr 2012 01:40,
Kansas City Royals,Toronto Blue Jays,3,4,-104,-114,21 Apr 2012 00:10,
Milwaukee Brewers,Colorado Rockies,3,4,-147,+127,21 Apr 2012 00:10,
Houston Astros,Los Angeles Dodgers,1,3,+114,-132,21 Apr 2012 00:05,
New York Mets,San Francisco Giants,3,4 ,-141,+121,20 Apr 2012 23:10,
Tampa Bay Rays,Minnesota Twins,4,5,-182,+156,20 Apr 2012 23:10,
Pittsburgh Pirates,St.Louis Cardinals,1,4,+125,-145,20 Apr 2012 23:05,
Washington Nationals,Miami Marlins,2,0,-115,-102,20 Apr 2012 23:05,
Boston Red Sox,New York Yankees,2,6,-106,-111,20 Apr 2012 19:05,
Chicago Cubs,Cincinnati Reds,4,9,+110,-130,20 Apr 2012 18:20,
Seattle Mariners,Cleveland Indians,1,2,-154,+133,20 Apr 2012 02:10,
Los Angeles Angels,Oakland Athletics,2,4,-213,+181,20 Apr 2012 02:05,
San Diego Padres,Philadelphia Phillies,0,2,+102,-120,20 Apr 2012 02:05,
Arizona Diamondbacks,Atlanta Braves,2,10,+118,-137,20 Apr 2012 01:40,
Toronto Blue Jays,Tampa Bay Rays,4,9,-133,+114,19 Apr 2012 23:07,
Detroit Tigers,Texas Rangers,3,10,+112,-130,19 Apr 2012 23:05,
New York Yankees,Minnesota Twins,7,6,-217,+184,19 Apr 2012 23:05,
Washington Nationals,Houston Astros,4,11,-161,+139,19 Apr 2012 23:05,
Chicago White Sox,Baltimore Orioles,3,5,-139,+121,19 Apr 2012 18:10,
St.Louis Cardinals,Cincinnati Reds,3,6,-154,+134,19 Apr 2012 17:45,
Milwaukee Brewers,Los Angeles Dodgers,3,4,-120,+102,19 Apr 2012 17:10,
Miami Marlins,Chicago Cubs,5,3,-161,+139,19 Apr 2012 16:40,
San Francisco Giants,Philadelphia Phillies,1,0 ,-106,-111,19 Apr 2012 02:15,
Seattle Mariners,Cleveland Indians,4,1,-123,+104,19 Apr 2012 02:10,
Los Angeles Angels,Oakland Athletics,0,6,-169,+145,19 Apr 2012 02:05,
Colorado Rockies,San Diego Padres,8,4,-156,+134,19 Apr 2012 00:40,
St.Louis Cardinals,Cincinnati Reds,11,1,-128,+108,19 Apr 2012 00:15,
Chicago White Sox,Baltimore Orioles,8,1,-159,+138,19 Apr 2012 00:10,
Kansas City Royals,Detroit Tigers,3,4,+104,-120,19 Apr 2012 00:10,
Milwaukee Brewers,Los Angeles Dodgers,3,2 ,-179,+152,19 Apr 2012 00:10,
Boston Red Sox,Texas Rangers,3,6,-108,-110,18 Apr 2012 23:10,
Miami Marlins,Chicago Cubs,9,1,-135,+116,18 Apr 2012 23:10,
Toronto Blue Jays,Tampa Bay Rays,2,12,-111,-105,18 Apr 2012 23:07,
New York Yankees,Minnesota Twins,5,6,-233,+196,18 Apr 2012 23:05,
Washington Nationals,Houston Astros,3,2,-204,+175,18 Apr 2012 23:05,
Arizona Diamondbacks,Pittsburgh Pirates,1,2,-169,+147,18 Apr 2012 19:40,
Atlanta Braves,New York Mets,14,6,-122,+104,18 Apr 2012 16:10,
San Francisco Giants,Philadelphia Phillies,4,2,-141,+121,18 Apr 2012 02:15,
Seattle Mariners,Cleveland Indians,8,9,+100,-118,18 Apr 2012 02:10,
Los Angeles Angels,Oakland Athletics,3,5,-196,+169,18 Apr 2012 02:05,
Arizona Diamondbacks,Pittsburgh Pirates,4,5,-189,+162,18 Apr 2012 01:40,
Colorado Rockies,San Diego Padres,5,3,-120,+102,18 Apr 2012 00:40,
St.Louis Cardinals,Cincinnati Reds,2,1 ,-122,+104,18 Apr 2012 00:15,
Chicago White Sox,Baltimore Orioles,2,3,-132,+112,18 Apr 2012 00:10,
Kansas City Royals,Detroit Tigers,1,3,-105,-112,18 Apr 2012 00:10,
Milwaukee Brewers,Los Angeles Dodgers,5,4,-128,+108,18 Apr 2012 00:10,
Atlanta Braves,New York Mets,9,3,-114,-103,17 Apr 2012 23:10,
Boston Red Sox,Texas Rangers,3,18,-118,+100,17 Apr 2012 23:10,
Miami Marlins,Chicago Cubs,5,2,-161,+141,17 Apr 2012 23:10,
Toronto Blue Jays,Tampa Bay Rays,7,3,-143,+124,17 Apr 2012 23:07,
New York Yankees,Minnesota Twins,8,3,-263,+219,17 Apr 2012 23:05,
Washington Nationals,Houston Astros,1,0,-172,+149,17 Apr 2012 23:05,
San Francisco Giants,Philadelphia Phillies,2,5,-102,-115,17 Apr 2012 02:15,
Los Angeles Angels,Oakland Athletics,6,0,-189,+164,17 Apr 2012 02:05,
Arizona Diamondbacks,Pittsburgh Pirates,5,1,-132,+114,17 Apr 2012 01:40,
Colorado Rockies,San Diego Padres,1,7,-128,+110,17 Apr 2012 00:40,
Chicago White Sox,Baltimore Orioles,4,10 ,-120,+102,17 Apr 2012 00:10,
Kansas City Royals,Detroit Tigers,2,3,+156,-182,17 Apr 2012 00:10,
Atlanta Braves,New York Mets,1,6,-175,+152,16 Apr 2012 23:10,
New York Yankees,Minnesota Twins,3,7,-192,+166,16 Apr 2012 23:05,
Washington Nationals,Houston Astros,6,3,-263,+222,16 Apr 2012 23:05,
Boston Red Sox,Tampa Bay Rays,0,1,-116,-101,16 Apr 2012 15:05,
New York Yankees,Los Angeles Angels,11,5,-182,+156,16 Apr 2012 00:05,
Los Angeles Dodgers,San Diego Padres,5,4,-217,+183,15 Apr 2012 20:10,
Seattle Mariners,Oakland Athletics,5,3,-114,-104,15 Apr 2012 20:10,
San Francisco Giants,Pittsburgh Pirates,1,4,-149,+127,15 Apr 2012 20:05,
Colorado Rockies,Arizona Diamondbacks,2,5,-115,-102,15 Apr 2012 19:10,
St.Louis Cardinals,Chicago Cubs,10,3,-175,+150,15 Apr 2012 18:15,
Chicago White Sox,Detroit Tigers,2,5,-109,-109,15 Apr 2012 18:10,
Kansas City Royals,Cleveland Indians,7,13,-103,-115,15 Apr 2012 18:10,
Minnesota Twins,Texas Rangers,3,4,+139,-161,15 Apr 2012 18:10,
Atlanta Braves,Milwaukee Brewers,7,4,-147,+127,15 Apr 2012 17:35,
Boston Red Sox,Tampa Bay Rays,6,4,-103,-115,15 Apr 2012 17:35,
Philadelphia Phillies,New York Mets,8,2,-192,+167,15 Apr 2012 17:35,
Washington Nationals,Cincinnati Reds,5,8 ,-111,-106,15 Apr 2012 17:35,
Miami Marlins,Houston Astros,5,4 ,-204,+175,15 Apr 2012 17:10,
Toronto Blue Jays,Baltimore Orioles,9,2,-159,+138,15 Apr 2012 17:07,
Los Angeles Dodgers,San Diego Padres,6,1,-139,+121,15 Apr 2012 01:10,
Seattle Mariners,Oakland Athletics,4,0,-108,-110,15 Apr 2012 01:10,
San Francisco Giants,Pittsburgh Pirates,4,3,-147,+127,15 Apr 2012 01:05,
Colorado Rockies,Arizona Diamondbacks,8,7,-139,+120,15 Apr 2012 00:10,
Atlanta Braves,Milwaukee Brewers,2,1,-115,-102,14 Apr 2012 23:10,
Kansas City Royals,Cleveland Indians,9,11 ,-141,+122,14 Apr 2012 23:10,
Miami Marlins,Houston Astros,4,5,-164,+140,14 Apr 2012 23:10,
Chicago White Sox,Detroit Tigers,5,1,-116,+100,14 Apr 2012 20:10,
Toronto Blue Jays,Baltimore Orioles,4,6,-167,+143,14 Apr 2012 20:07,
Boston Red Sox,Tampa Bay Rays,13,5,-133,+114,14 Apr 2012 20:05,
Philadelphia Phillies,New York Mets,0,5,-149,+129,14 Apr 2012 20:05,
Washington Nationals,Cincinnati Reds,4,1,-114,-104,14 Apr 2012 20:05,
Minnesota Twins,Texas Rangers,2,6,+139,-161,14 Apr 2012 17:10,
New York Yankees,Los Angeles Angels,1,7,-128,+110,14 Apr 2012 17:05,
St.Louis Cardinals,Chicago Cubs,5,1,-196,+169,14 Apr 2012 17:05,
Los Angeles Dodgers,San Diego Padres,9,8,-130,+110,14 Apr 2012 02:10,
Seattle Mariners,Oakland Athletics,0,4,-156,+135,14 Apr 2012 02:10,
Colorado Rockies,Arizona Diamondbacks,7,6,-115,-103,14 Apr 2012 00:40,
Minnesota Twins,Texas Rangers,1,4,+135,-156,14 Apr 2012 00:10,
Atlanta Braves,Milwaukee Brewers,10,8,-127,+108,13 Apr 2012 23:35,
Miami Marlins,Houston Astros,5,4 ,-204,+173,13 Apr 2012 23:10,
Toronto Blue Jays,Baltimore Orioles,5,7,-192,+165,13 Apr 2012 23:07,
Philadelphia Phillies,New York Mets,2,5,-192,+165,13 Apr 2012 23:05,
Washington Nationals,Cincinnati Reds,2,1 ,-145,+125,13 Apr 2012 23:05,
San Francisco Giants,Pittsburgh Pirates,5,0,-179,+154,13 Apr 2012 20:35,
Kansas City Royals,Cleveland Indians,3,8,-122,+102,13 Apr 2012 20:10,
St.Louis Cardinals,Chicago Cubs,5,9,-196,+167,13 Apr 2012 19:15,
Chicago White Sox,Detroit Tigers,5,2,-104,-112,13 Apr 2012 18:10,
Boston Red Sox,Tampa Bay Rays,12,2,-127,+108,13 Apr 2012 18:05,
New York Yankees,Los Angeles Angels,5,0,-159,+138,13 Apr 2012 17:05,
Los Angeles Dodgers,Pittsburgh Pirates,3,2,-135,+116,13 Apr 2012 02:10,
San Diego Padres,Arizona Diamondbacks,1,3,+118,-137,13 Apr 2012 02:05,
Philadelphia Phillies,Miami Marlins,3,1,-108,-111,12 Apr 2012 23:05,
Colorado Rockies,San Francisco Giants,2,4,+106,-125,12 Apr 2012 19:10,
Chicago Cubs,Milwaukee Brewers,8,0,+108,-125,12 Apr 2012 18:20,
Texas Rangers,Seattle Mariners,5,3,-227,+192,12 Apr 2012 18:05,
Minnesota Twins,Los Angeles Angels,10,9,+127,-147,12 Apr 2012 17:10,
Detroit Tigers,Tampa Bay Rays,7,2,-122,+104,12 Apr 2012 17:05,
Washington Nationals,Cincinnati Reds,3,2 ,-110,-108,12 Apr 2012 17:05,
Los Angeles Dodgers,Pittsburgh Pirates,4,1,-139,+120,12 Apr 2012 02:10,
Colorado Rockies,San Francisco Giants,17,8,+104,-122,12 Apr 2012 00:40,
Minnesota Twins,Los Angeles Angels,6,5,+150,-175,12 Apr 2012 00:10,
Houston Astros,Atlanta Braves,3,6,+102,-120,12 Apr 2012 00:05,
Texas Rangers,Seattle Mariners,3,4,-222,+189,12 Apr 2012 00:05,
Baltimore Orioles,New York Yankees,4,6 ,+154,-179,11 Apr 2012 23:05,
Philadelphia Phillies,Miami Marlins,7,1,-143,+124,11 Apr 2012 23:05,
San Diego Padres,Arizona Diamondbacks,2,1,-127,+108,11 Apr 2012 22:35,
Oakland Athletics,Kansas City Royals,5,4 ,-130,+110,11 Apr 2012 19:35,
Chicago Cubs,Milwaukee Brewers,1,2,+104,-122,11 Apr 2012 18:20,
New York Mets,Washington Nationals,0,4,+102,-122,11 Apr 2012 17:10,
Detroit Tigers,Tampa Bay Rays,2,4,-175,+150,11 Apr 2012 17:05,
Toronto Blue Jays,Boston Red Sox,3,1,+104,-123,11 Apr 2012 16:37,
Cincinnati Reds,St.Louis Cardinals,4,3,-125,+106,11 Apr 2012 16:35,
Cleveland Indians,Chicago White Sox,6,10,-137,+120,11 Apr 2012 16:05,
Oakland Athletics,Kansas City Royals,0,3,-111,-106,11 Apr 2012 02:05,
San Diego Padres,Arizona Diamondbacks,2,4 ,-103,-115,11 Apr 2012 02:05,
Chicago Cubs,Milwaukee Brewers,4,7,-103,-115,11 Apr 2012 00:05,
Houston Astros,Atlanta Braves,4,6,+154,-179,11 Apr 2012 00:05,
Texas Rangers,Seattle Mariners,1,0,-244,+204,11 Apr 2012 00:05,
Cincinnati Reds,St.Louis Cardinals,1,3,-106,-111,10 Apr 2012 23:10,
New York Mets,Washington Nationals,2,6,-111,-105,10 Apr 2012 23:10,
Toronto Blue Jays,Boston Red Sox,7,3,+108,-127,10 Apr 2012 23:07,
Baltimore Orioles,New York Yankees,4,5 ,+125,-147,10 Apr 2012 23:05,
Los Angeles Dodgers,Pittsburgh Pirates,2,1,-233,+193,10 Apr 2012 20:10,
Detroit Tigers,Tampa Bay Rays,5,2,-112,-105,10 Apr 2012 17:05,
Oakland Athletics,Kansas City Royals,1,0,-120,+102,10 Apr 2012 02:05,
Houston Astros,Atlanta Braves,8,3,+146,-169,10 Apr 2012 00:05,
Texas Rangers,Seattle Mariners,11,5,-244,+206,10 Apr 2012 00:05,
Cincinnati Reds,St.Louis Cardinals,1,7,-114,-104,09 Apr 2012 23:10,
New York Mets,Washington Nationals,4,3,-109,-109,09 Apr 2012 23:10,
Toronto Blue Jays,Boston Red Sox,2,4,-125,+106,09 Apr 2012 23:07,
Baltimore Orioles,New York Yankees,2,6,+131,-152,09 Apr 2012 23:05,
Chicago Cubs,Milwaukee Brewers,5,7,+118,-137,09 Apr 2012 23:05,
Cleveland Indians,Chicago White Sox,2,4,-106,-110,09 Apr 2012 23:05,
Colorado Rockies,San Francisco Giants,0,7,-169,+148,09 Apr 2012 20:10,
Minnesota Twins,Los Angeles Angels,1,5,+140,-161,09 Apr 2012 20:10,
Philadelphia Phillies,Miami Marlins,2,6,-152,+131,09 Apr 2012 17:05,
Texas Rangers,Chicago White Sox,5,0,-179,+154,09 Apr 2012 00:05,
Arizona Diamondbacks,San Francisco Giants,7,6,+118,-137,08 Apr 2012 20:10,
San Diego Padres,Los Angeles Dodgers,8,4,-116,-101,08 Apr 2012 20:05,
Los Angeles Angels,Kansas City Royals,3,7,-179,+152,08 Apr 2012 19:35,
Chicago Cubs,Washington Nationals,4,3,+110,-128,08 Apr 2012 18:20,
Milwaukee Brewers,St.Louis Cardinals,3,9,-112,-104,08 Apr 2012 18:10,
Houston Astros,Colorado Rockies,3,2,+118,-137,08 Apr 2012 18:05,
Tampa Bay Rays,New York Yankees,3,0,-106,-110,08 Apr 2012 17:40,
Baltimore Orioles,Minnesota Twins,3,1,-118,+100,08 Apr 2012 17:35,
Pittsburgh Pirates,Philadelphia Phillies,5,4,+112,-132,08 Apr 2012 17:35,
Cincinnati Reds,Miami Marlins,6,5,-128,+110,08 Apr 2012 17:10,
New York Mets,Atlanta Braves,7,5,+106,-125,08 Apr 2012 17:10,
Cleveland Indians,Toronto Blue Jays,4,3,-114,-104,08 Apr 2012 17:05,
Detroit Tigers,Boston Red Sox,13,12 ,-119,+100,08 Apr 2012 17:05,
Oakland Athletics,Seattle Mariners,7,8,+102,-120,08 Apr 2012 01:05,
San Diego Padres,Los Angeles Dodgers,5,6 ,-114,-104,08 Apr 2012 00:35,
Texas Rangers,Chicago White Sox,3,4,-179,+154,08 Apr 2012 00:05,
Cincinnati Reds,Miami Marlins,3,8,-149,+127,07 Apr 2012 23:10,
Tampa Bay Rays,New York Yankees,8,6,-122,+104,07 Apr 2012 23:10,
Baltimore Orioles,Minnesota Twins,8,2,+100,-118,07 Apr 2012 23:05,
Houston Astros,Colorado Rockies,7,3,+108,-127,07 Apr 2012 23:05,
Pittsburgh Pirates,Philadelphia Phillies,2,1 ,+143,-164,07 Apr 2012 23:05,
Arizona Diamondbacks,San Francisco Giants,5,4,-114,-103,07 Apr 2012 20:05,
Detroit Tigers,Boston Red Sox,10,0,-110,-108,07 Apr 2012 20:05,
Los Angeles Angels,Kansas City Royals,3,6,-189,+164,07 Apr 2012 20:05,
Milwaukee Brewers,St.Louis Cardinals,6,0,-123,+104,07 Apr 2012 20:05,
New York Mets,Atlanta Braves,4,2,-101,-116,07 Apr 2012 17:10,
Chicago Cubs,Washington Nationals,4,7,-122,+104,07 Apr 2012 17:05,
Cleveland Indians,Toronto Blue Jays,4,7 ,-102,-115,07 Apr 2012 17:05,
San Diego Padres,Los Angeles Dodgers,0,6,-133,+114,07 Apr 2012 02:05,
Los Angeles Angels,Kansas City Royals,5,0,-222,+190,07 Apr 2012 02:05,
Oakland Athletics,Seattle Mariners,3,7,-156,+135,07 Apr 2012 02:05,
Arizona Diamondbacks,San Francisco Giants,5,4,-112,-105,06 Apr 2012 23:10,
