team1,team2,score1,score2,odds1,odds2,datetime,notes
New York Mets,Cincinnati Reds,5,2,-213,+183,27 Apr 2016 23:10,
Tampa Bay Rays,Baltimore Orioles,1,3,-116,+100,27 Apr 2016 23:10,
Toronto Blue Jays,Chicago White Sox,0,4,-127,+110,27 Apr 2016 23:07,
Washington Nationals,Philadelphia Phillies,0,3,-213,+181,27 Apr 2016 23:05,
San Francisco Giants,San Diego Padres,13,9,-200,+174,27 Apr 2016 19:45,
San Francisco Giants,San Diego Padres,1,0,-213,+184,27 Apr 2016 02:15,
Los Angeles Dodgers,Miami Marlins,3,6,-323,+270,27 Apr 2016 02:10,
Seattle Mariners,Houston Astros,11,1,+131,-149,27 Apr 2016 02:10,
Los Angeles Angels,Kansas City Royals,9,4,+108,-123,27 Apr 2016 02:05,
Arizona Diamondbacks,St.Louis Cardinals,2,8,+112,-128,27 Apr 2016 01:40,
Colorado Rockies,Pittsburgh Pirates,4,9,+145,-164,27 Apr 2016 00:40,
Minnesota Twins,Cleveland Indians,6,5,-102,-112,27 Apr 2016 00:10,
Chicago Cubs,Milwaukee Brewers,4,3,-238,+202,27 Apr 2016 00:05,
Texas Rangers,New York Yankees,10,1,+106,-122,27 Apr 2016 00:05,
Atlanta Braves,Boston Red Sox,4,11,+198,-233,26 Apr 2016 23:10,
Detroit Tigers,Oakland Athletics,1,5,+117,-133,26 Apr 2016 23:10,
New York Mets,Cincinnati Reds,4,3,-156,+137,26 Apr 2016 23:10,
Tampa Bay Rays,Baltimore Orioles,3,1,-122,+106,26 Apr 2016 23:10,
Toronto Blue Jays,Chicago White Sox,1,10,+106,-122,26 Apr 2016 23:07,
Washington Nationals,Philadelphia Phillies,3,4,-204,+177,26 Apr 2016 23:05,
San Francisco Giants,San Diego Padres,5,4,-185,+163,26 Apr 2016 02:15,
Los Angeles Dodgers,Miami Marlins,2,3,-123,+100,26 Apr 2016 02:10,
Seattle Mariners,Houston Astros,3,2,-145,+122,26 Apr 2016 02:10,
Los Angeles Angels,Kansas City Royals,6,1,-118,+102,26 Apr 2016 02:05,
Arizona Diamondbacks,St.Louis Cardinals,12,7,-122,+102,26 Apr 2016 01:40,
Colorado Rockies,Pittsburgh Pirates,1,6,-137,+114,26 Apr 2016 00:40,
Minnesota Twins,Cleveland Indians,4,3,+129,-152,26 Apr 2016 00:10,
Texas Rangers,New York Yankees,1,3,+106,-120,26 Apr 2016 00:05,
Atlanta Braves,Boston Red Sox,0,1,+112,-132,25 Apr 2016 23:10,
Detroit Tigers,Oakland Athletics,7,3,-132,+114,25 Apr 2016 23:10,
New York Mets,Cincinnati Reds,5,3,-217,+183,25 Apr 2016 23:10,
Tampa Bay Rays,Baltimore Orioles,2,0,-128,+112,25 Apr 2016 23:10,
Toronto Blue Jays,Chicago White Sox,5,7,-192,+160,25 Apr 2016 23:07,
Houston Astros,Boston Red Sox,5,7,-109,-106,25 Apr 2016 00:05,
San Diego Padres,St.Louis Cardinals,5,8,+133,-152,24 Apr 2016 20:40,
Arizona Diamondbacks,Pittsburgh Pirates,10,12,-102,-112,24 Apr 2016 20:10,
Colorado Rockies,Los Angeles Dodgers,10,12,+112,-128,24 Apr 2016 20:10,
San Francisco Giants,Miami Marlins,4,5,-102,-111,24 Apr 2016 20:05,
Los Angeles Angels,Seattle Mariners,4,9,-127,+110,24 Apr 2016 19:35,
Kansas City Royals,Baltimore Orioles,6,1,-141,+124,24 Apr 2016 18:15,
Chicago White Sox,Texas Rangers,4,1,-123,+108,24 Apr 2016 18:10,
Milwaukee Brewers,Philadelphia Phillies,8,5,-104,-111,24 Apr 2016 18:10,
Atlanta Braves,New York Mets,2,3,+150,-169,24 Apr 2016 17:35,
Washington Nationals,Minnesota Twins,6,5,-172,+150,24 Apr 2016 17:35,
Cincinnati Reds,Chicago Cubs,0,9,+150,-169,24 Apr 2016 17:10,
Detroit Tigers,Cleveland Indians,3,6,+147,-167,24 Apr 2016 17:10,
Toronto Blue Jays,Oakland Athletics,6,3,-189,+166,24 Apr 2016 17:07,
New York Yankees,Tampa Bay Rays,1,8,-116,+100,24 Apr 2016 17:05,
Los Angeles Angels,Seattle Mariners,4,2,-110,-104,24 Apr 2016 01:05,
San Francisco Giants,Miami Marlins,7,2,+106,-122,24 Apr 2016 01:05,
San Diego Padres,St.Louis Cardinals,2,11,+136,-152,24 Apr 2016 00:40,
Arizona Diamondbacks,Pittsburgh Pirates,7,1,-108,-108,24 Apr 2016 00:10,
Colorado Rockies,Los Angeles Dodgers,1,4,+106,-120,24 Apr 2016 00:10,
Kansas City Royals,Baltimore Orioles,3,8,-119,+106,23 Apr 2016 23:15,
Atlanta Braves,New York Mets,2,8,+129,-149,23 Apr 2016 23:10,
Cincinnati Reds,Chicago Cubs,13,5,+152,-172,23 Apr 2016 23:10,
Milwaukee Brewers,Philadelphia Phillies,6,10,-139,+122,23 Apr 2016 23:10,
Houston Astros,Boston Red Sox,8,3,-137,+121,23 Apr 2016 20:05,
Chicago White Sox,Texas Rangers,4,3,-147,+129,23 Apr 2016 18:10,
Detroit Tigers,Cleveland Indians,1,10,+100,-115,23 Apr 2016 17:10,
Toronto Blue Jays,Oakland Athletics,9,3,-169,+150,23 Apr 2016 17:07,
New York Yankees,Tampa Bay Rays,3,2,-161,+143,23 Apr 2016 17:05,
Washington Nationals,Minnesota Twins,2,0,-123,+108,23 Apr 2016 17:05,
San Diego Padres,St.Louis Cardinals,4,1,+117,-133,23 Apr 2016 02:40,
San Francisco Giants,Miami Marlins,8,1,-167,+147,23 Apr 2016 02:15,
Los Angeles Angels,Seattle Mariners,2,5,-109,-105,23 Apr 2016 02:05,
Arizona Diamondbacks,Pittsburgh Pirates,7,8,-130,+114,23 Apr 2016 01:40,
Colorado Rockies,Los Angeles Dodgers,7,5,+114,-132,23 Apr 2016 00:40,
Kansas City Royals,Baltimore Orioles,4,2,-130,+112,23 Apr 2016 00:15,
Chicago White Sox,Texas Rangers,5,0,-182,+160,23 Apr 2016 00:10,
Houston Astros,Boston Red Sox,2,6,-137,+121,23 Apr 2016 00:10,
Milwaukee Brewers,Philadelphia Phillies,2,5,-127,+110,23 Apr 2016 00:10,
Atlanta Braves,New York Mets,3,6,+173,-200,22 Apr 2016 23:35,
Cincinnati Reds,Chicago Cubs,1,8,+185,-217,22 Apr 2016 23:10,
Detroit Tigers,Cleveland Indians,1,2,-109,-106,22 Apr 2016 23:10,
Toronto Blue Jays,Oakland Athletics,5,8,-127,+110,22 Apr 2016 23:07,
New York Yankees,Tampa Bay Rays,6,3,+100,-115,22 Apr 2016 23:05,
Washington Nationals,Minnesota Twins,8,4,-159,+140,22 Apr 2016 23:05,
San Diego Padres,Pittsburgh Pirates,1,11,+137,-156,22 Apr 2016 01:10,
Texas Rangers,Houston Astros,7,4,+163,-185,22 Apr 2016 00:05,
Kansas City Royals,Detroit Tigers,4,0,-156,+137,21 Apr 2016 23:15,
Cincinnati Reds,Chicago Cubs,0,16,+175,-204,21 Apr 2016 23:10,
Baltimore Orioles,Toronto Blue Jays,3,2,+106,-122,21 Apr 2016 23:05,
New York Yankees,Oakland Athletics,3,7,-128,+112,21 Apr 2016 23:05,
San Francisco Giants,Arizona Diamondbacks,2,6,-175,+152,21 Apr 2016 19:45,
Chicago White Sox,Los Angeles Angels,2,3,-108,-108,21 Apr 2016 18:10,
Milwaukee Brewers,Minnesota Twins,1,8,-110,-104,21 Apr 2016 17:40,
Boston Red Sox,Tampa Bay Rays,8,12,-159,+141,21 Apr 2016 17:35,
Miami Marlins,Washington Nationals,5,1,+171,-196,21 Apr 2016 17:10,
Atlanta Braves,Los Angeles Dodgers,1,2,+242,-294,21 Apr 2016 16:10,
Cleveland Indians,Seattle Mariners,7,10,-101,-114,21 Apr 2016 16:10,
San Francisco Giants,Arizona Diamondbacks,1,2,-141,+123,21 Apr 2016 02:15,
San Diego Padres,Pittsburgh Pirates,8,2,-106,-108,21 Apr 2016 02:10,
Milwaukee Brewers,Minnesota Twins,10,5,-132,+116,21 Apr 2016 00:10,
Texas Rangers,Houston Astros,2,1,-128,+112,21 Apr 2016 00:05,
Kansas City Royals,Detroit Tigers,2,3,-132,+114,20 Apr 2016 23:15,
Atlanta Braves,Los Angeles Dodgers,3,5,+131,-149,20 Apr 2016 23:10,
Boston Red Sox,Tampa Bay Rays,7,3,-106,-109,20 Apr 2016 23:10,
Miami Marlins,Washington Nationals,1,3,-108,-108,20 Apr 2016 23:10,
Baltimore Orioles,Toronto Blue Jays,4,3,-119,+104,20 Apr 2016 23:05,
New York Yankees,Oakland Athletics,2,5,-147,+129,20 Apr 2016 23:05,
Philadelphia Phillies,New York Mets,5,4,+142,-161,20 Apr 2016 23:05,
Cleveland Indians,Seattle Mariners,1,2,-132,+114,20 Apr 2016 22:10,
Chicago White Sox,Los Angeles Angels,2,1,-149,+131,20 Apr 2016 18:10,
St.Louis Cardinals,Chicago Cubs,5,3,-114,-102,20 Apr 2016 17:45,
Cincinnati Reds,Colorado Rockies,6,5,-130,+112,20 Apr 2016 16:35,
San Francisco Giants,Arizona Diamondbacks,0,3,-120,+106,20 Apr 2016 02:15,
San Diego Padres,Pittsburgh Pirates,5,4,+136,-154,20 Apr 2016 02:10,
St.Louis Cardinals,Chicago Cubs,1,2,-116,+102,20 Apr 2016 00:15,
Chicago White Sox,Los Angeles Angels,5,0,-115,+100,20 Apr 2016 00:10,
Texas Rangers,Houston Astros,7,5,-108,-110,20 Apr 2016 00:05,
Kansas City Royals,Detroit Tigers,8,6,-164,+140,19 Apr 2016 23:15,
Atlanta Braves,Los Angeles Dodgers,8,1,+183,-222,19 Apr 2016 23:10,
Boston Red Sox,Tampa Bay Rays,0,3,+100,-114,19 Apr 2016 23:10,
Cincinnati Reds,Colorado Rockies,4,3,-115,+100,19 Apr 2016 23:10,
Miami Marlins,Washington Nationals,0,7,+123,-141,19 Apr 2016 23:10,
Baltimore Orioles,Toronto Blue Jays,3,4,+116,-135,19 Apr 2016 23:05,
New York Yankees,Oakland Athletics,2,3,-167,+146,19 Apr 2016 23:05,
Philadelphia Phillies,New York Mets,1,11,-101,-116,19 Apr 2016 23:05,
Cleveland Indians,Seattle Mariners,3,2,-156,+137,19 Apr 2016 22:10,
Minnesota Twins,Milwaukee Brewers,5,6,-179,+158,19 Apr 2016 17:10,
San Francisco Giants,Arizona Diamondbacks,7,9,-147,+127,19 Apr 2016 02:15,
Chicago White Sox,Los Angeles Angels,0,7,-123,+108,19 Apr 2016 00:10,
Minnesota Twins,Milwaukee Brewers,7,4,-141,+123,19 Apr 2016 00:10,
St.Louis Cardinals,Chicago Cubs,0,5,+100,-116,19 Apr 2016 00:09,
Cincinnati Reds,Colorado Rockies,1,5,-132,+116,18 Apr 2016 23:10,
Miami Marlins,Washington Nationals,6,1,-169,+150,18 Apr 2016 23:10,
Philadelphia Phillies,New York Mets,2,5,+158,-179,18 Apr 2016 23:05,
Boston Red Sox,Toronto Blue Jays,3,4,-111,-104,18 Apr 2016 15:05,
Los Angeles Dodgers,San Francisco Giants,3,1,-145,+127,18 Apr 2016 00:05,
San Diego Padres,Arizona Diamondbacks,3,7,-111,-103,17 Apr 2016 20:40,
Oakland Athletics,Kansas City Royals,3,2,-104,-110,17 Apr 2016 20:05,
Chicago Cubs,Colorado Rockies,0,2,-244,+210,17 Apr 2016 18:20,
St.Louis Cardinals,Cincinnati Reds,4,3,-175,+156,17 Apr 2016 18:15,
Houston Astros,Detroit Tigers,5,4,-127,+110,17 Apr 2016 18:10,
Minnesota Twins,Los Angeles Angels,3,2,-106,-108,17 Apr 2016 18:10,
Boston Red Sox,Toronto Blue Jays,3,5,+123,-139,17 Apr 2016 17:35,
Philadelphia Phillies,Washington Nationals,3,2,+127,-145,17 Apr 2016 17:35,
Pittsburgh Pirates,Milwaukee Brewers,9,3,-128,+114,17 Apr 2016 17:35,
Cleveland Indians,New York Mets,0,6,-156,+139,17 Apr 2016 17:10,
Miami Marlins,Atlanta Braves,5,6,-128,+112,17 Apr 2016 17:10,
Tampa Bay Rays,Chicago White Sox,3,2,-108,-106,17 Apr 2016 17:10,
New York Yankees,Seattle Mariners,4,3,-132,+116,17 Apr 2016 17:05,
Los Angeles Dodgers,San Francisco Giants,3,4,-109,-106,17 Apr 2016 01:10,
San Diego Padres,Arizona Diamondbacks,5,3,-104,-111,17 Apr 2016 00:40,
Texas Rangers,Baltimore Orioles,8,4,-111,-103,17 Apr 2016 00:05,
Houston Astros,Detroit Tigers,3,5,-132,+114,16 Apr 2016 23:10,
Miami Marlins,Atlanta Braves,4,6,-137,+120,16 Apr 2016 23:10,
Philadelphia Phillies,Washington Nationals,1,8,+172,-200,16 Apr 2016 23:05,
Pittsburgh Pirates,Milwaukee Brewers,5,0,-141,+125,16 Apr 2016 23:05,
Tampa Bay Rays,Chicago White Sox,7,2,-147,+131,16 Apr 2016 22:10,
Cleveland Indians,New York Mets,7,5,+110,-127,16 Apr 2016 20:10,
Boston Red Sox,Toronto Blue Jays,4,2,-135,+118,16 Apr 2016 20:05,
Oakland Athletics,Kansas City Royals,5,3,-145,+129,16 Apr 2016 20:05,
Chicago Cubs,Colorado Rockies,6,2,-312,+261,16 Apr 2016 18:20,
St.Louis Cardinals,Cincinnati Reds,8,9,-139,+121,16 Apr 2016 18:15,
Minnesota Twins,Los Angeles Angels,6,4,-123,+108,16 Apr 2016 18:10,
New York Yankees,Seattle Mariners,2,3,+106,-122,16 Apr 2016 17:05,
San Diego Padres,Arizona Diamondbacks,2,3,+129,-147,16 Apr 2016 02:40,
Los Angeles Dodgers,San Francisco Giants,7,3,-167,+148,16 Apr 2016 02:10,
Oakland Athletics,Kansas City Royals,2,4,-119,+104,16 Apr 2016 02:05,
St.Louis Cardinals,Cincinnati Reds,14,3,-196,+168,16 Apr 2016 00:15,
Houston Astros,Detroit Tigers,1,0,-200,+174,16 Apr 2016 00:10,
Minnesota Twins,Los Angeles Angels,5,4,+133,-152,16 Apr 2016 00:10,
Texas Rangers,Baltimore Orioles,5,11,-103,-111,16 Apr 2016 00:05,
Boston Red Sox,Toronto Blue Jays,5,3,-120,+104,15 Apr 2016 23:10,
Cleveland Indians,New York Mets,5,6,-116,+102,15 Apr 2016 23:10,
Miami Marlins,Atlanta Braves,3,6,-200,+175,15 Apr 2016 23:10,
Tampa Bay Rays,Chicago White Sox,0,1,+100,-115,15 Apr 2016 23:10,
New York Yankees,Seattle Mariners,1,7,-139,+121,15 Apr 2016 23:05,
Philadelphia Phillies,Washington Nationals,1,9,+125,-147,15 Apr 2016 23:05,
Pittsburgh Pirates,Milwaukee Brewers,4,8,-141,+124,15 Apr 2016 23:05,
Chicago Cubs,Colorado Rockies,1,6,-250,+212,15 Apr 2016 18:20,
Los Angeles Dodgers,Arizona Diamondbacks,5,2,-132,+114,15 Apr 2016 02:10,
Houston Astros,Kansas City Royals,2,6,-127,+110,15 Apr 2016 00:10,
Chicago Cubs,Cincinnati Reds,8,1,-161,+143,15 Apr 2016 00:05,
Texas Rangers,Baltimore Orioles,6,3,-128,+112,15 Apr 2016 00:05,
Toronto Blue Jays,New York Yankees,4,2,-149,+131,14 Apr 2016 23:07,
Washington Nationals,Atlanta Braves,6,2,-217,+192,14 Apr 2016 20:05,
Colorado Rockies,San Francisco Giants,11,6,-111,-104,14 Apr 2016 19:10,
St.Louis Cardinals,Milwaukee Brewers,7,0,-189,+165,14 Apr 2016 17:45,
Minnesota Twins,Chicago White Sox,1,3,-122,+106,14 Apr 2016 17:10,
Tampa Bay Rays,Cleveland Indians,0,6,-141,+124,14 Apr 2016 17:10,
Philadelphia Phillies,San Diego Padres,3,0,-112,-103,14 Apr 2016 17:05,
Pittsburgh Pirates,Detroit Tigers,4,7,-145,+127,14 Apr 2016 16:35,
Los Angeles Dodgers,Arizona Diamondbacks,3,1,-164,+144,14 Apr 2016 02:10,
Colorado Rockies,San Francisco Giants,10,6,-108,-108,14 Apr 2016 00:40,
St.Louis Cardinals,Milwaukee Brewers,4,6,-141,+124,14 Apr 2016 00:15,
Houston Astros,Kansas City Royals,2,4,-110,-105,14 Apr 2016 00:10,
Minnesota Twins,Chicago White Sox,0,3,-104,-111,14 Apr 2016 00:10,
Chicago Cubs,Cincinnati Reds,9,2,-196,+170,14 Apr 2016 00:05,
Boston Red Sox,Baltimore Orioles,4,2,-122,+106,13 Apr 2016 23:10,
Tampa Bay Rays,Cleveland Indians,1,4,-102,-112,13 Apr 2016 23:10,
Toronto Blue Jays,New York Yankees,7,2,-133,+114,13 Apr 2016 23:07,
Philadelphia Phillies,San Diego Padres,2,1,-118,+102,13 Apr 2016 23:05,
Pittsburgh Pirates,Detroit Tigers,3,7,-130,+114,13 Apr 2016 23:05,
Washington Nationals,Atlanta Braves,3,0,-147,+129,13 Apr 2016 23:05,
Seattle Mariners,Texas Rangers,4,2,-145,+127,13 Apr 2016 19:40,
Oakland Athletics,Los Angeles Angels,1,5,-106,-109,13 Apr 2016 19:35,
New York Mets,Miami Marlins,2,1,-119,+104,13 Apr 2016 17:10,
Seattle Mariners,Texas Rangers,0,8,-128,+112,13 Apr 2016 02:10,
Oakland Athletics,Los Angeles Angels,4,5,-114,-101,13 Apr 2016 02:05,
Colorado Rockies,San Francisco Giants,2,7,-112,-103,13 Apr 2016 00:40,
Houston Astros,Kansas City Royals,2,3,-132,+116,13 Apr 2016 00:10,
Boston Red Sox,Baltimore Orioles,5,9,-159,+140,12 Apr 2016 23:10,
New York Mets,Miami Marlins,1,2,-130,+114,12 Apr 2016 23:10,
Tampa Bay Rays,Cleveland Indians,5,1,+106,-122,12 Apr 2016 23:10,
Toronto Blue Jays,New York Yankees,2,3,-118,+102,12 Apr 2016 23:07,
Philadelphia Phillies,San Diego Padres,3,0,-104,-111,12 Apr 2016 23:05,
Washington Nationals,Atlanta Braves,2,1,-182,+160,12 Apr 2016 23:05,
Los Angeles Dodgers,Arizona Diamondbacks,2,4,-141,+122,12 Apr 2016 20:10,
Detroit Tigers,Pittsburgh Pirates,8,2,-118,+102,12 Apr 2016 17:10,
Seattle Mariners,Texas Rangers,3,7,-179,+152,12 Apr 2016 02:10,
Oakland Athletics,Los Angeles Angels,1,4,-145,+125,12 Apr 2016 02:05,
Houston Astros,Kansas City Royals,8,2,-137,+121,12 Apr 2016 00:10,
Chicago Cubs,Cincinnati Reds,5,3,-192,+168,12 Apr 2016 00:05,
New York Mets,Miami Marlins,3,10,-161,+140,11 Apr 2016 23:10,
Washington Nationals,Atlanta Braves,6,4,-233,+202,11 Apr 2016 23:05,
St.Louis Cardinals,Milwaukee Brewers,10,1,-172,+152,11 Apr 2016 20:15,
Minnesota Twins,Chicago White Sox,1,4,+100,-116,11 Apr 2016 20:10,
Philadelphia Phillies,San Diego Padres,3,4,-123,+108,11 Apr 2016 19:05,
Boston Red Sox,Baltimore Orioles,7,9,-192,+169,11 Apr 2016 18:05,
Detroit Tigers,Pittsburgh Pirates,4,7,-161,+143,11 Apr 2016 17:10,
Arizona Diamondbacks,Chicago Cubs,3,7,+185,-217,10 Apr 2016 20:10,
Colorado Rockies,San Diego Padres,6,3,-135,+118,10 Apr 2016 20:10,
Seattle Mariners,Oakland Athletics,1,2,-159,+139,10 Apr 2016 20:10,
San Francisco Giants,Los Angeles Dodgers,9,6,-139,+123,10 Apr 2016 20:05,
Los Angeles Angels,Texas Rangers,3,1,-123,+108,10 Apr 2016 19:35,
Kansas City Royals,Minnesota Twins,4,3,-172,+152,10 Apr 2016 18:15,
Milwaukee Brewers,Houston Astros,3,2,+149,-172,10 Apr 2016 18:10,
Atlanta Braves,St.Louis Cardinals,7,12,+147,-167,10 Apr 2016 17:35,
Baltimore Orioles,Tampa Bay Rays,5,3,-102,-114,10 Apr 2016 17:35,
Washington Nationals,Miami Marlins,4,2,-154,+136,10 Apr 2016 17:35,
Cincinnati Reds,Pittsburgh Pirates,2,1,+102,-118,10 Apr 2016 17:10,
New York Mets,Philadelphia Phillies,2,5,-256,+218,10 Apr 2016 17:10,
Toronto Blue Jays,Boston Red Sox,3,0,-149,+131,10 Apr 2016 17:07,
Seattle Mariners,Oakland Athletics,1,6,-128,+112,10 Apr 2016 01:10,
Los Angeles Angels,Texas Rangers,1,4,-123,+108,10 Apr 2016 01:05,
Arizona Diamondbacks,Chicago Cubs,2,4,-106,-109,10 Apr 2016 00:10,
Colorado Rockies,San Diego Padres,3,16,-125,+110,10 Apr 2016 00:10,
Kansas City Royals,Minnesota Twins,7,0,-128,+112,09 Apr 2016 23:15,
Atlanta Braves,St.Louis Cardinals,2,12,+125,-143,09 Apr 2016 23:10,
New York Mets,Philadelphia Phillies,0,1,-164,+144,09 Apr 2016 23:10,
Milwaukee Brewers,Houston Astros,4,6,+134,-152,09 Apr 2016 23:10,
San Francisco Giants,Los Angeles Dodgers,2,3,+120,-143,09 Apr 2016 20:05,
Chicago White Sox,Cleveland Indians,7,3,-169,+149,09 Apr 2016 18:10,
Cincinnati Reds,Pittsburgh Pirates,5,1,+114,-130,09 Apr 2016 17:10,
Detroit Tigers,New York Yankees,4,8,-111,-103,09 Apr 2016 17:10,
Toronto Blue Jays,Boston Red Sox,4,8,-123,+108,09 Apr 2016 17:07,
San Francisco Giants,Los Angeles Dodgers,3,2,-110,-103,09 Apr 2016 02:15,
Seattle Mariners,Oakland Athletics,2,3,-152,+135,09 Apr 2016 02:10,
Los Angeles Angels,Texas Rangers,3,7,-132,+116,09 Apr 2016 02:05,
Arizona Diamondbacks,Chicago Cubs,3,2,+112,-128,09 Apr 2016 01:40,
Kansas City Royals,Minnesota Twins,4,3,-161,+141,09 Apr 2016 00:15,
Milwaukee Brewers,Houston Astros,6,4,+108,-123,09 Apr 2016 00:10,
Atlanta Braves,St.Louis Cardinals,4,7,+141,-161,08 Apr 2016 23:35,
Cincinnati Reds,Pittsburgh Pirates,5,6,+127,-145,08 Apr 2016 23:10,
Toronto Blue Jays,Boston Red Sox,7,8,-164,+144,08 Apr 2016 23:07,
Baltimore Orioles,Tampa Bay Rays,6,1,+114,-130,08 Apr 2016 23:05,
Chicago White Sox,Cleveland Indians,1,7,+123,-139,08 Apr 2016 20:10,
Colorado Rockies,San Diego Padres,6,13,-149,+131,08 Apr 2016 20:10,
Detroit Tigers,New York Yankees,4,0,-119,+104,08 Apr 2016 17:10,
New York Mets,Philadelphia Phillies,7,2,-278,+235,08 Apr 2016 17:10,
Los Angeles Angels,Texas Rangers,4,3,-141,+123,08 Apr 2016 02:05,
Arizona Diamondbacks,Chicago Cubs,6,14,+144,-172,08 Apr 2016 01:40,
Baltimore Orioles,Minnesota Twins,4,2,-137,+120,07 Apr 2016 23:05,
San Francisco Giants,Los Angeles Dodgers,12,6,-122,+106,07 Apr 2016 20:35,
New York Yankees,Houston Astros,8,5,-111,-104,07 Apr 2016 20:05,
Washington Nationals,Miami Marlins,4,6,-139,+122,07 Apr 2016 20:05,
Oakland Athletics,Chicago White Sox,1,6,-116,+100,07 Apr 2016 19:35,
Cincinnati Reds,Philadelphia Phillies,10,6,-127,+110,07 Apr 2016 16:35,
Oakland Athletics,Chicago White Sox,2,1,-128,+114,07 Apr 2016 02:05,
San Diego Padres,Los Angeles Dodgers,0,7,+127,-147,07 Apr 2016 01:10,
Atlanta Braves,Washington Nationals,1,3,+172,-196,06 Apr 2016 23:10,
Cincinnati Reds,Philadelphia Phillies,3,2,-132,+116,06 Apr 2016 23:10,
Baltimore Orioles,Minnesota Twins,4,2,-116,+102,06 Apr 2016 23:05,
New York Yankees,Houston Astros,16,6,-127,+110,06 Apr 2016 23:05,
Pittsburgh Pirates,St.Louis Cardinals,5,1,-108,-106,06 Apr 2016 23:05,
Cleveland Indians,Boston Red Sox,7,6,-137,+120,06 Apr 2016 22:10,
Miami Marlins,Detroit Tigers,3,7,-164,+144,06 Apr 2016 20:55,
Arizona Diamondbacks,Colorado Rockies,3,4,-149,+131,06 Apr 2016 19:40,
Texas Rangers,Seattle Mariners,5,9,+112,-128,06 Apr 2016 18:05,
Milwaukee Brewers,San Francisco Giants,4,3,+121,-139,06 Apr 2016 17:40,
Tampa Bay Rays,Toronto Blue Jays,5,3,+114,-130,06 Apr 2016 17:10,
San Diego Padres,Los Angeles Dodgers,0,3,+104,-119,06 Apr 2016 02:10,
Los Angeles Angels,Chicago Cubs,1,6,+110,-125,06 Apr 2016 02:05,
Oakland Athletics,Chicago White Sox,4,5,-102,-115,06 Apr 2016 02:05,
Arizona Diamondbacks,Colorado Rockies,11,6,-128,+112,06 Apr 2016 01:40,
Milwaukee Brewers,San Francisco Giants,1,2,+141,-159,06 Apr 2016 00:10,
Texas Rangers,Seattle Mariners,2,10,-110,-105,06 Apr 2016 00:05,
Miami Marlins,Detroit Tigers,7,8,-103,-111,05 Apr 2016 23:10,
Tampa Bay Rays,Toronto Blue Jays,3,2,-104,-111,05 Apr 2016 23:10,
Pittsburgh Pirates,St.Louis Cardinals,6,5,-111,-103,05 Apr 2016 23:05,
Kansas City Royals,New York Mets,0,2,+110,-127,05 Apr 2016 20:15,
Cleveland Indians,Boston Red Sox,2,6,-120,+106,05 Apr 2016 17:10,
New York Yankees,Houston Astros,3,5,+108,-122,05 Apr 2016 17:05,
Los Angeles Angels,Chicago Cubs,0,9,+125,-141,05 Apr 2016 02:05,
Oakland Athletics,Chicago White Sox,3,4,+125,-141,05 Apr 2016 02:05,
Arizona Diamondbacks,Colorado Rockies,5,10,-189,+162,05 Apr 2016 01:40,
Tampa Bay Rays,Toronto Blue Jays,3,5,-119,+102,04 Apr 2016 23:10,
San Diego Padres,Los Angeles Dodgers,0,15,+170,-196,04 Apr 2016 23:05,
Atlanta Braves,Washington Nationals,3,4,+159,-182,04 Apr 2016 20:10,
Cincinnati Reds,Philadelphia Phillies,6,2,-175,+154,04 Apr 2016 20:10,
Texas Rangers,Seattle Mariners,3,2,-127,+110,04 Apr 2016 20:05,
Baltimore Orioles,Minnesota Twins,3,2,-122,+106,04 Apr 2016 19:05,
Milwaukee Brewers,San Francisco Giants,3,12,+158,-179,04 Apr 2016 18:10,
Kansas City Royals,New York Mets,4,3,+104,-119,04 Apr 2016 00:37,
Tampa Bay Rays,Toronto Blue Jays,3,5,-119,+102,03 Apr 2016 20:05,
Los Angeles Angels,Chicago Cubs,6,4,-116,+100,03 Apr 2016 19:05,
Pittsburgh Pirates,St.Louis Cardinals,4,1,-119,+104,03 Apr 2016 17:05,
Los Angeles Angels,Los Angeles Dodgers,8,1,-127,+106,03 Apr 2016 01:05,
Oakland Athletics,San Francisco Giants,4,1,-115,-104,02 Apr 2016 20:05,
San Diego Padres,Chicago White Sox,2,10,-111,-108,02 Apr 2016 20:00,
Arizona Diamondbacks,Kansas City Royals,4,2,-149,+127,02 Apr 2016 19:10,
Colorado Rockies,Seattle Mariners,5,8,-112,-106,02 Apr 2016 19:10,
Texas Rangers,Cleveland Indians,1,3,-125,+106,02 Apr 2016 18:05,
Pittsburgh Pirates,Cincinnati Reds,6,13,-103,-116,02 Apr 2016 17:35,
Miami Marlins,New York Yankees,2,1,-112,-106,02 Apr 2016 17:10,
Atlanta Braves,Detroit Tigers,,,+106,-125,02 Apr 2016 17:05,
Toronto Blue Jays,Boston Red Sox,4,7,-139,+117,02 Apr 2016 17:05,
Washington Nationals,Minnesota Twins,8,8,-169,+143,02 Apr 2016 16:05,
San Francisco Giants,Oakland Athletics,3,0,-135,+114,02 Apr 2016 02:15,
Los Angeles Dodgers,Los Angeles Angels,1,5,-137,+116,02 Apr 2016 02:10,
San Diego Padres,Chicago White Sox,3,5,-111,-108,02 Apr 2016 02:10,
Seattle Mariners,Colorado Rockies,1,1,-135,+114,02 Apr 2016 02:10,
Arizona Diamondbacks,Kansas City Royals,7,4,-141,+119,02 Apr 2016 01:40,
