team1,team2,score1,score2,odds1,odds2,datetime,notes
Washington Nationals,Toronto Blue Jays,5,3,+100,-120,20 Jun 2009 23:05,
Kansas City Royals,St.Louis Cardinals,1,7,+145,-156,20 Jun 2009 21:30,
New York Mets,Tampa Bay Rays,1,3,-119,-101,20 Jun 2009 20:10,
Detroit Tigers,Milwaukee Brewers,9,5,-110,-109,20 Jun 2009 20:05,
Chicago Cubs,Cleveland Indians,6,5,-175,+150,20 Jun 2009 17:05,
San Francisco Giants,Texas Rangers,6,4,-108,-111,20 Jun 2009 02:15,
Seattle Mariners,Arizona Diamondbacks,4,3,-137,+117,20 Jun 2009 02:10,
Los Angeles Angels,Los Angeles Dodgers,5,4,-110,-108,20 Jun 2009 02:05,
San Diego Padres,Oakland Athletics,5,7,+120,-139,20 Jun 2009 02:05,
Colorado Rockies,Pittsburgh Pirates,7,3,-169,+145,20 Jun 2009 01:10,
Kansas City Royals,St.Louis Cardinals,5,10,-110,-110,20 Jun 2009 00:10,
Minnesota Twins,Houston Astros,5,2,-156,+136,20 Jun 2009 00:10,
Boston Red Sox,Atlanta Braves,2,8,-156,+133,19 Jun 2009 23:10,
Cincinnati Reds,Chicago White Sox,4,3,-111,-106,19 Jun 2009 23:10,
Miami Marlins,New York Yankees,1,5,+110,-130,19 Jun 2009 23:10,
New York Mets,Tampa Bay Rays,5,3,-104,-115,19 Jun 2009 23:10,
Detroit Tigers,Milwaukee Brewers,10,4,-115,-105,19 Jun 2009 23:05,
Philadelphia Phillies,Baltimore Orioles,2,7,-152,+129,19 Jun 2009 23:05,
Washington Nationals,Toronto Blue Jays,2,1,-111,-108,19 Jun 2009 23:05,
Chicago Cubs,Cleveland Indians,8,7,-118,-101,19 Jun 2009 18:20,
Los Angeles Dodgers,Oakland Athletics,3,2,-147,+124,19 Jun 2009 02:10,
St.Louis Cardinals,Detroit Tigers,3,6,-115,-103,19 Jun 2009 00:15,
Kansas City Royals,Arizona Diamondbacks,5,12,+125,-145,19 Jun 2009 00:10,
Texas Rangers,Houston Astros,3,5,-169,+146,19 Jun 2009 00:05,
Boston Red Sox,Miami Marlins,1,2,-208,+177,18 Jun 2009 23:10,
Baltimore Orioles,New York Mets,5,4,-128,+108,18 Jun 2009 23:05,
San Diego Padres,Seattle Mariners,4,3,-116,-102,18 Jun 2009 19:35,
Colorado Rockies,Tampa Bay Rays,4,3,-102,-116,18 Jun 2009 19:10,
Chicago Cubs,Chicago White Sox,6,5,-161,+138,18 Jun 2009 18:20,
Minnesota Twins,Pittsburgh Pirates,5,1,-164,+140,18 Jun 2009 17:10,
New York Yankees,Washington Nationals,0,3,-323,+264,18 Jun 2009 17:05,
Philadelphia Phillies,Toronto Blue Jays,7,8,-169,+147,18 Jun 2009 17:05,
Cincinnati Reds,Atlanta Braves,0,7,+104,-122,18 Jun 2009 16:35,
Los Angeles Dodgers,Oakland Athletics,4,5,-161,+142,18 Jun 2009 02:10,
San Diego Padres,Seattle Mariners,3,4,-125,+102,18 Jun 2009 02:05,
Colorado Rockies,Tampa Bay Rays,5,3,-116,-103,18 Jun 2009 00:40,
St.Louis Cardinals,Detroit Tigers,4,3,+110,-128,18 Jun 2009 00:15,
Kansas City Royals,Arizona Diamondbacks,5,12,-167,+143,18 Jun 2009 00:10,
Minnesota Twins,Pittsburgh Pirates,2,8,-196,+169,18 Jun 2009 00:10,
Texas Rangers,Houston Astros,5,4,-145,+124,18 Jun 2009 00:05,
Boston Red Sox,Miami Marlins,6,1,-175,+150,17 Jun 2009 23:10,
Cincinnati Reds,Atlanta Braves,4,3,+133,-154,17 Jun 2009 23:10,
Baltimore Orioles,New York Mets,6,4,-154,+131,17 Jun 2009 23:05,
Cleveland Indians,Milwaukee Brewers,8,9,-137,+118,17 Jun 2009 23:05,
New York Yankees,Washington Nationals,2,3,-208,+175,17 Jun 2009 23:05,
Philadelphia Phillies,Toronto Blue Jays,1,7,-137,+117,17 Jun 2009 23:05,
San Francisco Giants,Los Angeles Angels,3,4,-175,+149,17 Jun 2009 19:45,
Chicago Cubs,Chicago White Sox,1,4,-149,+129,17 Jun 2009 18:20,
San Francisco Giants,Los Angeles Angels,1,8,-128,+114,17 Jun 2009 02:15,
Los Angeles Dodgers,Oakland Athletics,5,4,-154,+131,17 Jun 2009 02:10,
San Diego Padres,Seattle Mariners,0,5,+121,-143,17 Jun 2009 02:05,
Colorado Rockies,Tampa Bay Rays,4,12,-118,-101,17 Jun 2009 00:40,
St.Louis Cardinals,Detroit Tigers,11,2,+100,-119,17 Jun 2009 00:15,
Kansas City Royals,Arizona Diamondbacks,5,0,-145,+125,17 Jun 2009 00:10,
Minnesota Twins,Pittsburgh Pirates,8,2,-135,+114,17 Jun 2009 00:10,
Texas Rangers,Houston Astros,6,1,-141,+120,17 Jun 2009 00:05,
Boston Red Sox,Miami Marlins,8,2,-172,+148,16 Jun 2009 23:10,
Cincinnati Reds,Atlanta Braves,7,2,+108,-127,16 Jun 2009 23:10,
Baltimore Orioles,New York Mets,4,6,-130,+110,16 Jun 2009 23:05,
Cleveland Indians,Milwaukee Brewers,5,7,+125,-143,16 Jun 2009 23:05,
New York Yankees,Washington Nationals,5,3,-370,+313,16 Jun 2009 23:05,
Philadelphia Phillies,Toronto Blue Jays,3,8,-204,+173,16 Jun 2009 23:05,
San Francisco Giants,Los Angeles Angels,7,9,+110,-128,16 Jun 2009 02:15,
Cleveland Indians,Milwaukee Brewers,12,14,-130,+108,15 Jun 2009 23:05,
Cleveland Indians,St.Louis Cardinals,3,0,-112,-106,15 Jun 2009 00:05,
Arizona Diamondbacks,Houston Astros,3,8,-141,+120,14 Jun 2009 20:10,
San Francisco Giants,Oakland Athletics,7,1,-143,+123,14 Jun 2009 20:05,
Los Angeles Angels,San Diego Padres,6,0,-192,+164,14 Jun 2009 19:35,
Colorado Rockies,Seattle Mariners,7,1,-128,+112,14 Jun 2009 19:10,
Texas Rangers,Los Angeles Dodgers,3,6,+121,-139,14 Jun 2009 19:05,
Chicago Cubs,Minnesota Twins,3,2,-135,+117,14 Jun 2009 18:20,
Kansas City Royals,Cincinnati Reds,7,1,+102,-122,14 Jun 2009 18:10,
Milwaukee Brewers,Chicago White Sox,4,5,-130,+110,14 Jun 2009 18:05,
Tampa Bay Rays,Washington Nationals,5,4,-263,+216,14 Jun 2009 17:38,
Baltimore Orioles,Atlanta Braves,11,2,+100,-119,14 Jun 2009 17:35,
Philadelphia Phillies,Boston Red Sox,11,6,+110,-128,14 Jun 2009 17:35,
Pittsburgh Pirates,Detroit Tigers,6,3,-125,+104,14 Jun 2009 17:35,
Toronto Blue Jays,Miami Marlins,3,11,-119,+100,14 Jun 2009 17:07,
New York Yankees,New York Mets,15,0,-119,+100,14 Jun 2009 17:05,
San Francisco Giants,Oakland Athletics,5,2,-108,-110,14 Jun 2009 02:05,
Los Angeles Angels,San Diego Padres,9,1,-213,+181,14 Jun 2009 01:05,
Arizona Diamondbacks,Houston Astros,4,6,-101,-119,14 Jun 2009 00:10,
Colorado Rockies,Seattle Mariners,5,3,-172,+148,14 Jun 2009 00:10,
Texas Rangers,Los Angeles Dodgers,1,3,-122,+102,14 Jun 2009 00:05,
Kansas City Royals,Cincinnati Reds,7,4,-118,-103,13 Jun 2009 23:10,
Baltimore Orioles,Atlanta Braves,8,4,-114,-104,13 Jun 2009 23:05,
Philadelphia Phillies,Boston Red Sox,6,11,-128,+110,13 Jun 2009 23:05,
Pittsburgh Pirates,Detroit Tigers,9,3,-118,-101,13 Jun 2009 23:05,
Tampa Bay Rays,Washington Nationals,8,3,-159,+137,13 Jun 2009 22:08,
Cleveland Indians,St.Louis Cardinals,1,3,-112,-108,13 Jun 2009 20:10,
New York Yankees,New York Mets,2,6,-213,+179,13 Jun 2009 20:10,
Milwaukee Brewers,Chicago White Sox,1,7,-133,+114,13 Jun 2009 20:05,
Toronto Blue Jays,Miami Marlins,5,6,-145,+125,13 Jun 2009 17:07,
Chicago Cubs,Minnesota Twins,0,2,-167,+142,13 Jun 2009 17:05,
San Francisco Giants,Oakland Athletics,3,0,-161,+138,13 Jun 2009 02:15,
Los Angeles Angels,San Diego Padres,11,6,-149,+129,13 Jun 2009 02:05,
Arizona Diamondbacks,Houston Astros,8,1,-196,+172,13 Jun 2009 01:40,
Colorado Rockies,Seattle Mariners,6,4,-154,+131,13 Jun 2009 01:10,
Kansas City Royals,Cincinnati Reds,4,1,-119,+100,13 Jun 2009 00:10,
Milwaukee Brewers,Chicago White Sox,7,2,-139,+122,13 Jun 2009 00:05,
Texas Rangers,Los Angeles Dodgers,6,0,-108,-112,13 Jun 2009 00:05,
Tampa Bay Rays,Washington Nationals,4,3,-256,+214,12 Jun 2009 23:38,
Toronto Blue Jays,Miami Marlins,3,7,-233,+192,12 Jun 2009 23:07,
Philadelphia Phillies,Boston Red Sox,2,5,+104,-123,12 Jun 2009 23:05,
Pittsburgh Pirates,Detroit Tigers,1,3,+116,-135,12 Jun 2009 23:05,
Baltimore Orioles,Atlanta Braves,2,7,+100,-119,12 Jun 2009 23:05,
Cleveland Indians,St.Louis Cardinals,7,3,-118,-102,12 Jun 2009 23:05,
New York Yankees,New York Mets,9,8,-227,+190,12 Jun 2009 23:05,
Chicago Cubs,Minnesota Twins,4,7,-133,+114,12 Jun 2009 18:20,
Texas Rangers,Toronto Blue Jays,1,0,-161,+138,12 Jun 2009 00:05,
Boston Red Sox,New York Yankees,4,3,+131,-156,11 Jun 2009 23:10,
New York Mets,Philadelphia Phillies,3,6,-108,-110,11 Jun 2009 23:10,
Tampa Bay Rays,Los Angeles Angels,11,1,-147,+127,11 Jun 2009 23:08,
Baltimore Orioles,Seattle Mariners,3,6,-159,+137,11 Jun 2009 23:05,
Cleveland Indians,Kansas City Royals,4,3,+116,-137,11 Jun 2009 23:05,
Washington Nationals,Cincinnati Reds,3,2,-132,+112,11 Jun 2009 20:35,
Arizona Diamondbacks,San Francisco Giants,2,1,-169,+145,11 Jun 2009 19:40,
Oakland Athletics,Minnesota Twins,4,3,-102,-116,11 Jun 2009 19:35,
Chicago White Sox,Detroit Tigers,4,3,-103,-116,11 Jun 2009 18:05,
Houston Astros,Chicago Cubs,2,1,+124,-145,11 Jun 2009 18:05,
Milwaukee Brewers,Colorado Rockies,4,5,-189,+160,11 Jun 2009 18:05,
Atlanta Braves,Pittsburgh Pirates,1,3,-172,+148,11 Jun 2009 17:00,
Miami Marlins,St.Louis Cardinals,5,6,-105,-114,11 Jun 2009 16:10,
Los Angeles Dodgers,San Diego Padres,1,3,-227,+188,11 Jun 2009 02:10,
Oakland Athletics,Minnesota Twins,3,6,-127,+108,11 Jun 2009 02:05,
Arizona Diamondbacks,San Francisco Giants,4,6,-139,+119,11 Jun 2009 01:40,
Chicago White Sox,Detroit Tigers,1,2,+119,-139,11 Jun 2009 00:11,
Houston Astros,Chicago Cubs,2,1,-103,-114,11 Jun 2009 00:05,
Milwaukee Brewers,Colorado Rockies,2,4,-135,+123,11 Jun 2009 00:05,
Boston Red Sox,New York Yankees,6,5,-122,+102,10 Jun 2009 23:10,
Miami Marlins,St.Louis Cardinals,4,13,-110,-108,10 Jun 2009 23:10,
New York Mets,Philadelphia Phillies,4,5,+136,-156,10 Jun 2009 23:10,
Tampa Bay Rays,Los Angeles Angels,9,5,-119,+100,10 Jun 2009 23:08,
Baltimore Orioles,Seattle Mariners,1,4,-112,-108,10 Jun 2009 23:05,
Cleveland Indians,Kansas City Royals,0,9,-145,+125,10 Jun 2009 23:05,
Washington Nationals,Cincinnati Reds,2,4,-104,-115,10 Jun 2009 23:05,
Atlanta Braves,Pittsburgh Pirates,2,3,-227,+189,10 Jun 2009 23:00,
Los Angeles Dodgers,San Diego Padres,6,4,-208,+175,10 Jun 2009 02:10,
Oakland Athletics,Minnesota Twins,5,10,-111,-109,10 Jun 2009 02:05,
Arizona Diamondbacks,San Francisco Giants,4,9,-102,-116,10 Jun 2009 01:40,
Washington Nationals,Cincinnati Reds,2,3,+110,-120,10 Jun 2009 00:45,
Chicago White Sox,Detroit Tigers,6,7,-172,+147,10 Jun 2009 00:11,
Houston Astros,Chicago Cubs,1,7,+110,-130,10 Jun 2009 00:05,
Milwaukee Brewers,Colorado Rockies,2,3,-139,+119,10 Jun 2009 00:05,
Texas Rangers,Toronto Blue Jays,0,9,-119,+100,10 Jun 2009 00:05,
Baltimore Orioles,Seattle Mariners,3,1,-135,+112,09 Jun 2009 23:35,
Boston Red Sox,New York Yankees,7,0,-141,+122,09 Jun 2009 23:10,
Miami Marlins,St.Louis Cardinals,4,3,-103,-116,09 Jun 2009 23:10,
New York Mets,Philadelphia Phillies,6,5,-167,+142,09 Jun 2009 23:10,
Tampa Bay Rays,Los Angeles Angels,3,4,-133,+114,09 Jun 2009 23:08,
Cleveland Indians,Kansas City Royals,8,4,-222,+185,09 Jun 2009 23:05,
Atlanta Braves,Pittsburgh Pirates,4,3,-222,+183,09 Jun 2009 23:00,
Oakland Athletics,Minnesota Twins,4,3,-152,+131,09 Jun 2009 02:05,
San Diego Padres,Arizona Diamondbacks,6,3,-169,+145,09 Jun 2009 02:05,
Chicago White Sox,Detroit Tigers,6,1,-115,-105,09 Jun 2009 00:11,
Texas Rangers,Toronto Blue Jays,3,6,-159,+136,09 Jun 2009 00:05,
Miami Marlins,San Francisco Giants,4,0,-135,+118,08 Jun 2009 23:10,
New York Yankees,Tampa Bay Rays,5,3,-167,+142,08 Jun 2009 23:05,
Atlanta Braves,Pittsburgh Pirates,7,6,-143,+122,08 Jun 2009 23:00,
St.Louis Cardinals,Colorado Rockies,2,5,-132,+110,08 Jun 2009 18:15,
Chicago White Sox,Detroit Tigers,4,5,-120,-101,08 Jun 2009 18:05,
Los Angeles Dodgers,Philadelphia Phillies,2,7,-123,+104,08 Jun 2009 00:00,
Miami Marlins,San Francisco Giants,2,3,+106,-125,07 Jun 2009 21:05,
Seattle Mariners,Minnesota Twins,4,2,-137,+117,07 Jun 2009 20:10,
Oakland Athletics,Baltimore Orioles,3,0,-114,-105,07 Jun 2009 20:05,
San Diego Padres,Arizona Diamondbacks,6,9,+146,-169,07 Jun 2009 20:05,
St.Louis Cardinals,Colorado Rockies,2,7,-133,+114,07 Jun 2009 18:15,
Chicago White Sox,Cleveland Indians,4,8,-119,-101,07 Jun 2009 18:05,
Houston Astros,Pittsburgh Pirates,6,4,-125,+104,07 Jun 2009 18:05,
Boston Red Sox,Texas Rangers,3,6,-182,+152,07 Jun 2009 17:35,
Washington Nationals,New York Mets,0,7,-105,-114,07 Jun 2009 17:35,
Atlanta Braves,Milwaukee Brewers,8,7,-149,+129,07 Jun 2009 17:30,
Cincinnati Reds,Chicago Cubs,3,6,-105,-115,07 Jun 2009 17:10,
Toronto Blue Jays,Kansas City Royals,4,0,-263,+220,07 Jun 2009 17:07,
Detroit Tigers,Los Angeles Angels,9,6,-120,+102,07 Jun 2009 17:05,
New York Yankees,Tampa Bay Rays,4,3,-152,+129,07 Jun 2009 17:05,
San Diego Padres,Arizona Diamondbacks,6,4,+110,-132,07 Jun 2009 02:05,
Oakland Athletics,Baltimore Orioles,9,4,-123,+102,07 Jun 2009 01:05,
St.Louis Cardinals,Colorado Rockies,1,10,-135,+114,06 Jun 2009 23:15,
Boston Red Sox,Texas Rangers,8,1,-208,+177,06 Jun 2009 23:10,
Cincinnati Reds,Chicago Cubs,4,3,+108,-130,06 Jun 2009 23:10,
Detroit Tigers,Los Angeles Angels,2,1,-149,+129,06 Jun 2009 23:05,
Houston Astros,Pittsburgh Pirates,4,6,-159,+137,06 Jun 2009 23:05,
Washington Nationals,New York Mets,7,1,+100,-119,06 Jun 2009 23:05,
Atlanta Braves,Milwaukee Brewers,0,3,-175,+150,06 Jun 2009 23:00,
Miami Marlins,San Francisco Giants,5,4,-139,+120,06 Jun 2009 22:10,
Los Angeles Dodgers,Philadelphia Phillies,3,2,-123,+104,06 Jun 2009 20:10,
Seattle Mariners,Minnesota Twins,2,1,-108,-111,06 Jun 2009 20:10,
Chicago White Sox,Cleveland Indians,4,2,-133,+114,06 Jun 2009 20:05,
Toronto Blue Jays,Kansas City Royals,2,6,-172,+147,06 Jun 2009 17:07,
New York Yankees,Tampa Bay Rays,7,9,-204,+175,06 Jun 2009 17:05,
Los Angeles Dodgers,Philadelphia Phillies,4,3,-132,+114,06 Jun 2009 02:10,
Seattle Mariners,Minnesota Twins,1,2,-161,+137,06 Jun 2009 02:10,
Oakland Athletics,Baltimore Orioles,9,1,-118,-101,06 Jun 2009 02:05,
San Diego Padres,Arizona Diamondbacks,0,8,-105,-114,06 Jun 2009 02:05,
St.Louis Cardinals,Colorado Rockies,4,11,-189,+161,06 Jun 2009 00:15,
Chicago White Sox,Cleveland Indians,0,6,-133,+114,06 Jun 2009 00:11,
Houston Astros,Pittsburgh Pirates,9,1,-137,+118,06 Jun 2009 00:05,
Atlanta Braves,Milwaukee Brewers,0,4,-122,+100,05 Jun 2009 23:30,
Boston Red Sox,Texas Rangers,1,5,-143,+122,05 Jun 2009 23:10,
Cincinnati Reds,Chicago Cubs,1,2,+110,-128,05 Jun 2009 23:10,
Miami Marlins,San Francisco Giants,1,2,-164,+140,05 Jun 2009 23:10,
Toronto Blue Jays,Kansas City Royals,9,3,+125,-147,05 Jun 2009 23:07,
Detroit Tigers,Los Angeles Angels,1,2,-175,+149,05 Jun 2009 23:05,
Washington Nationals,New York Mets,1,3,-112,-106,05 Jun 2009 23:05,
Los Angeles Dodgers,Philadelphia Phillies,0,3,-110,-109,05 Jun 2009 02:10,
Washington Nationals,San Francisco Giants,1,5,-104,-110,05 Jun 2009 00:20,
St.Louis Cardinals,Cincinnati Reds,3,1,-192,+167,05 Jun 2009 00:15,
Houston Astros,Colorado Rockies,3,10,-169,+146,05 Jun 2009 00:05,
Miami Marlins,Milwaukee Brewers,4,3,-167,+146,04 Jun 2009 23:10,
Tampa Bay Rays,Kansas City Royals,3,2,-172,+148,04 Jun 2009 20:08,
Chicago White Sox,Oakland Athletics,0,7,-169,+147,04 Jun 2009 18:05,
Minnesota Twins,Cleveland Indians,11,3,-172,+148,04 Jun 2009 17:10,
Detroit Tigers,Boston Red Sox,3,6,+110,-132,04 Jun 2009 17:05,
New York Yankees,Texas Rangers,8,6,-169,+148,04 Jun 2009 17:05,
Toronto Blue Jays,Los Angeles Angels,5,6,-111,-108,04 Jun 2009 16:37,
Pittsburgh Pirates,New York Mets,11,6,+106,-125,04 Jun 2009 16:35,
Los Angeles Dodgers,Arizona Diamondbacks,1,0,-208,+175,04 Jun 2009 02:10,
Seattle Mariners,Baltimore Orioles,3,2,-132,+112,04 Jun 2009 02:10,
San Diego Padres,Philadelphia Phillies,1,5,-114,-108,04 Jun 2009 02:05,
St.Louis Cardinals,Cincinnati Reds,3,9,-127,+108,04 Jun 2009 00:15,
Chicago White Sox,Oakland Athletics,3,5,-135,+116,04 Jun 2009 00:11,
Minnesota Twins,Cleveland Indians,1,10,-102,-116,04 Jun 2009 00:10,
Houston Astros,Colorado Rockies,6,4,-106,-112,04 Jun 2009 00:05,
Miami Marlins,Milwaukee Brewers,6,9,-110,-110,03 Jun 2009 23:10,
Tampa Bay Rays,Kansas City Royals,9,0,-147,+127,03 Jun 2009 23:08,
Toronto Blue Jays,Los Angeles Angels,1,8,+106,-125,03 Jun 2009 23:07,
Detroit Tigers,Boston Red Sox,5,10,+127,-152,03 Jun 2009 23:05,
New York Yankees,Texas Rangers,2,4,-182,+158,03 Jun 2009 23:05,
Atlanta Braves,Chicago Cubs,2,3,-135,+116,03 Jun 2009 23:00,
Los Angeles Dodgers,Arizona Diamondbacks,6,5,-125,+106,03 Jun 2009 02:10,
Seattle Mariners,Baltimore Orioles,8,2,-143,+124,03 Jun 2009 02:10,
San Diego Padres,Philadelphia Phillies,5,10,-164,+137,03 Jun 2009 02:05,
St.Louis Cardinals,Cincinnati Reds,5,2,-125,+106,03 Jun 2009 00:15,
Chicago White Sox,Oakland Athletics,0,5,-141,+123,03 Jun 2009 00:11,
Minnesota Twins,Cleveland Indians,4,3,-172,+148,03 Jun 2009 00:10,
Houston Astros,Colorado Rockies,3,2,+122,-143,03 Jun 2009 00:05,
Miami Marlins,Milwaukee Brewers,10,3,-109,-109,02 Jun 2009 23:10,
Tampa Bay Rays,Kansas City Royals,6,2,-164,+142,02 Jun 2009 23:08,
Toronto Blue Jays,Los Angeles Angels,6,4,-172,+148,02 Jun 2009 23:07,
Detroit Tigers,Boston Red Sox,1,5,-132,+112,02 Jun 2009 23:05,
New York Yankees,Texas Rangers,12,3,-200,+173,02 Jun 2009 23:05,
Pittsburgh Pirates,New York Mets,3,1,+134,-156,02 Jun 2009 23:05,
Washington Nationals,San Francisco Giants,10,6,+131,-154,02 Jun 2009 23:05,
Atlanta Braves,Chicago Cubs,6,5,-122,+102,02 Jun 2009 23:00,
Los Angeles Dodgers,Arizona Diamondbacks,2,3,-179,+152,02 Jun 2009 02:10,
Seattle Mariners,Baltimore Orioles,0,1,-125,+106,02 Jun 2009 02:10,
San Diego Padres,Philadelphia Phillies,3,5,-102,-119,02 Jun 2009 02:05,
St.Louis Cardinals,Cincinnati Reds,3,5,-122,+104,02 Jun 2009 00:15,
Chicago White Sox,Oakland Athletics,6,2,-154,+129,02 Jun 2009 00:11,
Houston Astros,Colorado Rockies,4,1,-137,+117,02 Jun 2009 00:05,
Miami Marlins,Milwaukee Brewers,7,4,-115,-103,01 Jun 2009 23:10,
Cleveland Indians,New York Yankees,2,5,+160,-182,01 Jun 2009 23:05,
Pittsburgh Pirates,New York Mets,8,5,-106,-112,01 Jun 2009 23:05,
Chicago Cubs,Los Angeles Dodgers,2,8,-145,+125,01 Jun 2009 00:05,
Arizona Diamondbacks,Atlanta Braves,3,9,-156,+133,31 May 2009 20:10,
San Francisco Giants,St.Louis Cardinals,5,3,+119,-141,31 May 2009 20:05,
Los Angeles Angels,Seattle Mariners,9,8,-189,+160,31 May 2009 19:35,
Colorado Rockies,San Diego Padres,2,5,-152,+129,31 May 2009 19:10,
Texas Rangers,Oakland Athletics,4,5,-159,+137,31 May 2009 19:05,
Kansas City Royals,Chicago White Sox,4,7,-182,+156,31 May 2009 18:10,
Milwaukee Brewers,Cincinnati Reds,5,2,-196,+166,31 May 2009 18:05,
Tampa Bay Rays,Minnesota Twins,2,3,-161,+138,31 May 2009 17:38,
Baltimore Orioles,Detroit Tigers,0,3,+100,-120,31 May 2009 17:35,
Philadelphia Phillies,Washington Nationals,4,2,-143,+121,31 May 2009 17:35,
Pittsburgh Pirates,Houston Astros,1,2,-147,+127,31 May 2009 17:35,
New York Mets,Miami Marlins,3,2,-133,+114,31 May 2009 17:10,
Toronto Blue Jays,Boston Red Sox,2,8,+104,-123,31 May 2009 17:07,
Cleveland Indians,New York Yankees,5,4,+118,-137,31 May 2009 16:40,
Los Angeles Angels,Seattle Mariners,3,4,-105,-114,31 May 2009 01:05,
San Francisco Giants,St.Louis Cardinals,2,6,+135,-159,31 May 2009 01:05,
Colorado Rockies,San Diego Padres,8,7,-132,+110,31 May 2009 00:10,
Texas Rangers,Oakland Athletics,14,1,-156,+135,31 May 2009 00:05,
Kansas City Royals,Chicago White Sox,3,5,-109,-111,30 May 2009 23:10,
Baltimore Orioles,Detroit Tigers,3,6,+112,-132,30 May 2009 23:05,
Cleveland Indians,New York Yankees,5,10,+146,-169,30 May 2009 23:05,
Milwaukee Brewers,Cincinnati Reds,9,5,-127,+106,30 May 2009 23:05,
Philadelphia Phillies,Washington Nationals,9,6,-250,+215,30 May 2009 23:05,
Pittsburgh Pirates,Houston Astros,7,4,+124,-145,30 May 2009 23:05,
Arizona Diamondbacks,Atlanta Braves,3,2,+102,-122,30 May 2009 20:10,
Chicago Cubs,Los Angeles Dodgers,7,0,-149,+127,30 May 2009 20:10,
Tampa Bay Rays,Minnesota Twins,5,2,-139,+120,30 May 2009 20:10,
New York Mets,Miami Marlins,3,7,+102,-120,30 May 2009 17:10,
Toronto Blue Jays,Boston Red Sox,5,3,-115,-103,30 May 2009 17:07,
San Francisco Giants,St.Louis Cardinals,4,2,-122,+102,30 May 2009 02:15,
Los Angeles Angels,Seattle Mariners,2,5,-189,+160,30 May 2009 02:05,
Arizona Diamondbacks,Atlanta Braves,6,10,+114,-133,30 May 2009 01:40,
Colorado Rockies,San Diego Padres,3,0,-128,+106,30 May 2009 01:10,
Texas Rangers,Oakland Athletics,6,3,-152,+136,30 May 2009 00:40,
Kansas City Royals,Chicago White Sox,2,11,-123,+104,30 May 2009 00:10,
Milwaukee Brewers,Cincinnati Reds,3,2,-104,-115,30 May 2009 00:05,
Tampa Bay Rays,Minnesota Twins,5,3,-143,+123,29 May 2009 23:38,
New York Mets,Miami Marlins,2,1,-179,+152,29 May 2009 23:10,
Toronto Blue Jays,Boston Red Sox,6,3,-104,-115,29 May 2009 23:07,
Baltimore Orioles,Detroit Tigers,7,2,-120,+100,29 May 2009 23:05,
Cleveland Indians,New York Yankees,1,3,-128,+110,29 May 2009 23:05,
Philadelphia Phillies,Washington Nationals,5,4,-169,+147,29 May 2009 23:05,
Pittsburgh Pirates,Houston Astros,1,6,-133,+114,29 May 2009 23:05,
Texas Rangers,Oakland Athletics,5,2,-115,-106,29 May 2009 21:05,
Chicago Cubs,Los Angeles Dodgers,2,1,-110,-110,29 May 2009 18:20,
Arizona Diamondbacks,Atlanta Braves,5,2,-122,+102,29 May 2009 01:40,
Chicago Cubs,Los Angeles Dodgers,1,2,-133,+112,29 May 2009 00:05,
Baltimore Orioles,Detroit Tigers,5,1,-141,+121,28 May 2009 23:05,
Minnesota Twins,Boston Red Sox,1,3,+114,-135,28 May 2009 17:10,
Cleveland Indians,Tampa Bay Rays,2,1,-105,-114,28 May 2009 16:05,
San Francisco Giants,Atlanta Braves,6,3,-105,-116,28 May 2009 02:15,
Los Angeles Angels,Chicago White Sox,3,1,-213,+175,28 May 2009 02:05,
Arizona Diamondbacks,San Diego Padres,5,8,+137,-164,28 May 2009 01:40,
Minnesota Twins,Boston Red Sox,4,2,-137,+112,28 May 2009 00:10,
Texas Rangers,New York Yankees,2,9,+114,-137,28 May 2009 00:05,
Cincinnati Reds,Houston Astros,6,1,-152,+127,27 May 2009 23:10,
New York Mets,Washington Nationals,7,4,-227,+184,27 May 2009 23:10,
Cleveland Indians,Tampa Bay Rays,12,7,-115,-104,27 May 2009 23:05,
Philadelphia Phillies,Miami Marlins,2,6,-204,+173,27 May 2009 23:05,
Oakland Athletics,Seattle Mariners,1,6,+102,-123,27 May 2009 19:35,
Colorado Rockies,Los Angeles Dodgers,6,8,-143,+120,27 May 2009 19:10,
Chicago Cubs,Pittsburgh Pirates,5,2,-169,+141,27 May 2009 18:20,
Kansas City Royals,Detroit Tigers,3,8,-103,-119,27 May 2009 18:10,
Baltimore Orioles,Toronto Blue Jays,12,10,+129,-152,27 May 2009 17:35,
Milwaukee Brewers,St.Louis Cardinals,2,3,-143,+119,27 May 2009 17:05,
San Francisco Giants,Atlanta Braves,4,0,-172,+148,27 May 2009 02:15,
Los Angeles Angels,Chicago White Sox,2,4,-192,+162,27 May 2009 02:05,
Oakland Athletics,Seattle Mariners,4,3,-141,+120,27 May 2009 02:05,
Arizona Diamondbacks,San Diego Padres,6,5,-164,+140,27 May 2009 01:40,
Colorado Rockies,Los Angeles Dodgers,1,7,-154,+131,27 May 2009 00:40,
Kansas City Royals,Detroit Tigers,6,1,-159,+137,27 May 2009 00:10,
Minnesota Twins,Boston Red Sox,5,2,-108,-111,27 May 2009 00:10,
Chicago Cubs,Pittsburgh Pirates,6,1,-161,+137,27 May 2009 00:05,
Milwaukee Brewers,St.Louis Cardinals,1,8,+100,-120,27 May 2009 00:05,
Texas Rangers,New York Yankees,7,3,+106,-125,27 May 2009 00:05,
