team1,team2,score1,score2,odds1,odds2,datetime,notes
Oakland Athletics,Los Angeles Angels,3,2,-112,-102,21 Jun 2015 20:05,
Chicago White Sox,Texas Rangers,3,2,-133,+116,21 Jun 2015 18:10,
Kansas City Royals,Boston Red Sox,2,13,-109,-106,21 Jun 2015 18:10,
Minnesota Twins,Chicago Cubs,0,8,+122,-139,21 Jun 2015 18:10,
Philadelphia Phillies,St.Louis Cardinals,9,2,+170,-196,21 Jun 2015 17:35,
Washington Nationals,Pittsburgh Pirates,9,2,-104,-110,21 Jun 2015 17:35,
Cincinnati Reds,Miami Marlins,5,2,-116,+100,21 Jun 2015 17:10,
Cleveland Indians,Tampa Bay Rays,1,0,-116,+100,21 Jun 2015 17:10,
Toronto Blue Jays,Baltimore Orioles,9,13,-132,+116,21 Jun 2015 17:07,
New York Yankees,Detroit Tigers,4,12,-152,+133,21 Jun 2015 17:05,
Arizona Diamondbacks,San Diego Padres,1,8,+102,-118,21 Jun 2015 02:10,
Seattle Mariners,Houston Astros,6,3,+106,-123,21 Jun 2015 02:10,
Los Angeles Dodgers,San Francisco Giants,2,6,-149,+131,20 Jun 2015 23:15,
New York Yankees,Detroit Tigers,14,3,-145,+127,20 Jun 2015 23:15,
Atlanta Braves,New York Mets,6,4,+110,-127,20 Jun 2015 23:10,
Cincinnati Reds,Miami Marlins,0,5,-128,+112,20 Jun 2015 23:10,
Cleveland Indians,Tampa Bay Rays,1,4,-179,+156,20 Jun 2015 23:10,
Kansas City Royals,Boston Red Sox,7,4,-120,+104,20 Jun 2015 23:10,
Philadelphia Phillies,St.Louis Cardinals,1,10,+136,-154,20 Jun 2015 23:05,
Colorado Rockies,Milwaukee Brewers,5,1,-130,+114,20 Jun 2015 20:10,
Oakland Athletics,Los Angeles Angels,4,1,-130,+114,20 Jun 2015 20:05,
Washington Nationals,Pittsburgh Pirates,6,0,-141,+124,20 Jun 2015 20:05,
Chicago White Sox,Texas Rangers,3,2,-159,+140,20 Jun 2015 18:10,
Minnesota Twins,Chicago Cubs,1,4,-109,-106,20 Jun 2015 18:10,
Toronto Blue Jays,Baltimore Orioles,3,5,-114,-101,20 Jun 2015 17:07,
Los Angeles Dodgers,San Francisco Giants,5,9,-143,+125,20 Jun 2015 02:10,
Seattle Mariners,Houston Astros,5,2,+100,-114,20 Jun 2015 02:10,
Arizona Diamondbacks,San Diego Padres,4,2,-106,-109,20 Jun 2015 01:40,
Oakland Athletics,Los Angeles Angels,7,12,-156,+138,20 Jun 2015 01:35,
Colorado Rockies,Milwaukee Brewers,5,9,-145,+127,20 Jun 2015 00:40,
Chicago White Sox,Texas Rangers,1,2,-192,+167,20 Jun 2015 00:10,
Kansas City Royals,Boston Red Sox,3,7,-108,-108,20 Jun 2015 00:10,
Minnesota Twins,Chicago Cubs,7,2,-101,-114,20 Jun 2015 00:10,
Atlanta Braves,New York Mets,2,1,+131,-149,19 Jun 2015 23:35,
Cincinnati Reds,Miami Marlins,5,0,-125,+108,19 Jun 2015 23:10,
Cleveland Indians,Tampa Bay Rays,1,4,-179,+156,19 Jun 2015 23:10,
Toronto Blue Jays,Baltimore Orioles,5,4,-114,-101,19 Jun 2015 23:07,
New York Yankees,Detroit Tigers,7,2,-106,-109,19 Jun 2015 23:05,
Philadelphia Phillies,St.Louis Cardinals,4,12,+171,-192,19 Jun 2015 23:05,
Washington Nationals,Pittsburgh Pirates,4,1,+108,-125,19 Jun 2015 23:05,
Los Angeles Dodgers,Texas Rangers,1,0,-256,+223,19 Jun 2015 02:10,
Seattle Mariners,San Francisco Giants,0,7,-152,+133,19 Jun 2015 02:10,
Chicago White Sox,Pittsburgh Pirates,2,3,+116,-132,19 Jun 2015 00:10,
Kansas City Royals,Milwaukee Brewers,3,2,-143,+125,19 Jun 2015 00:10,
Atlanta Braves,Boston Red Sox,2,5,-101,-114,18 Jun 2015 23:10,
Cleveland Indians,Chicago Cubs,4,3,-145,+127,18 Jun 2015 23:10,
Toronto Blue Jays,New York Mets,7,1,-156,+137,18 Jun 2015 23:07,
New York Yankees,Miami Marlins,9,4,-135,+119,18 Jun 2015 23:05,
Washington Nationals,Tampa Bay Rays,3,5,-101,-114,18 Jun 2015 23:05,
Arizona Diamondbacks,Los Angeles Angels,1,7,-105,-109,18 Jun 2015 19:40,
Oakland Athletics,San Diego Padres,1,3,-132,+116,18 Jun 2015 19:35,
Colorado Rockies,Houston Astros,4,8,+100,-118,18 Jun 2015 19:10,
Minnesota Twins,St.Louis Cardinals,2,1,+102,-118,18 Jun 2015 17:10,
Philadelphia Phillies,Baltimore Orioles,2,1,+142,-161,18 Jun 2015 17:05,
Los Angeles Dodgers,Texas Rangers,3,5,-286,+241,18 Jun 2015 02:10,
Seattle Mariners,San Francisco Giants,2,0,-135,+120,18 Jun 2015 02:10,
Oakland Athletics,San Diego Padres,16,2,-175,+154,18 Jun 2015 02:05,
Arizona Diamondbacks,Los Angeles Angels,3,2,-127,+108,18 Jun 2015 01:40,
Colorado Rockies,Houston Astros,4,8,-105,-110,18 Jun 2015 00:40,
Chicago White Sox,Pittsburgh Pirates,2,3,+100,-115,18 Jun 2015 00:10,
Kansas City Royals,Milwaukee Brewers,10,2,-141,+125,18 Jun 2015 00:10,
Minnesota Twins,St.Louis Cardinals,3,1,+125,-143,18 Jun 2015 00:10,
Atlanta Braves,Boston Red Sox,5,2,-110,-104,17 Jun 2015 23:10,
Cincinnati Reds,Detroit Tigers,8,4,-106,-109,17 Jun 2015 23:10,
Cleveland Indians,Chicago Cubs,0,17,-127,+110,17 Jun 2015 23:10,
Toronto Blue Jays,New York Mets,8,0,-192,+170,17 Jun 2015 23:07,
New York Yankees,Miami Marlins,2,1,-204,+177,17 Jun 2015 23:05,
Philadelphia Phillies,Baltimore Orioles,4,6,+145,-164,17 Jun 2015 23:05,
Washington Nationals,Tampa Bay Rays,0,5,-143,+127,17 Jun 2015 23:05,
Los Angeles Angels,Arizona Diamondbacks,4,1,-185,+162,17 Jun 2015 02:05,
Milwaukee Brewers,Kansas City Royals,2,7,+102,-118,17 Jun 2015 00:10,
Chicago Cubs,Cleveland Indians,0,6,-143,+125,17 Jun 2015 00:05,
Texas Rangers,Los Angeles Dodgers,3,2,+135,-154,17 Jun 2015 00:05,
Miami Marlins,New York Yankees,12,2,-105,-109,16 Jun 2015 23:10,
New York Mets,Toronto Blue Jays,3,2,-161,+143,16 Jun 2015 23:10,
Tampa Bay Rays,Washington Nationals,4,16,-128,+112,16 Jun 2015 23:10,
Detroit Tigers,Cincinnati Reds,2,5,-137,+120,16 Jun 2015 23:08,
Baltimore Orioles,Philadelphia Phillies,19,3,-192,+169,16 Jun 2015 23:05,
Pittsburgh Pirates,Chicago White Sox,3,0,-161,+141,16 Jun 2015 23:05,
Boston Red Sox,Atlanta Braves,9,4,-159,+141,16 Jun 2015 20:05,
San Francisco Giants,Seattle Mariners,6,2,+102,-118,16 Jun 2015 19:45,
San Diego Padres,Oakland Athletics,5,6,-102,-112,16 Jun 2015 19:40,
Houston Astros,Colorado Rockies,8,5,-179,+156,16 Jun 2015 18:10,
St.Louis Cardinals,Minnesota Twins,3,2,-169,+150,16 Jun 2015 17:45,
San Francisco Giants,Seattle Mariners,1,5,-120,+106,16 Jun 2015 02:15,
San Diego Padres,Oakland Athletics,1,9,-112,-102,16 Jun 2015 02:10,
Los Angeles Angels,Arizona Diamondbacks,3,7,-145,+127,16 Jun 2015 02:05,
St.Louis Cardinals,Minnesota Twins,3,2,-169,+150,16 Jun 2015 00:15,
Houston Astros,Colorado Rockies,6,3,-185,+164,16 Jun 2015 00:10,
Milwaukee Brewers,Kansas City Royals,5,8,-101,-114,16 Jun 2015 00:10,
Texas Rangers,Los Angeles Dodgers,4,1,+100,-115,16 Jun 2015 00:05,
Boston Red Sox,Atlanta Braves,2,4,-172,+152,15 Jun 2015 23:10,
Miami Marlins,New York Yankees,2,1,+125,-143,15 Jun 2015 23:10,
New York Mets,Toronto Blue Jays,4,3,-123,+108,15 Jun 2015 23:10,
Tampa Bay Rays,Washington Nationals,6,1,-122,+106,15 Jun 2015 23:10,
Detroit Tigers,Cincinnati Reds,6,0,-196,+170,15 Jun 2015 23:08,
Baltimore Orioles,Philadelphia Phillies,4,0,-244,+208,15 Jun 2015 23:05,
Pittsburgh Pirates,Chicago White Sox,11,0,-196,+171,15 Jun 2015 23:05,
Chicago Cubs,Cincinnati Reds,2,1,-149,+131,15 Jun 2015 00:08,
San Diego Padres,Los Angeles Dodgers,2,4,-106,-109,14 Jun 2015 20:10,
San Francisco Giants,Arizona Diamondbacks,0,4,-133,+118,14 Jun 2015 20:05,
Los Angeles Angels,Oakland Athletics,1,8,+100,-116,14 Jun 2015 19:35,
Texas Rangers,Minnesota Twins,3,4,-115,+100,14 Jun 2015 19:05,
Houston Astros,Seattle Mariners,13,0,-137,+120,14 Jun 2015 18:10,
Milwaukee Brewers,Washington Nationals,0,4,+131,-149,14 Jun 2015 18:10,
Baltimore Orioles,New York Yankees,3,5,-119,+104,14 Jun 2015 17:35,
Boston Red Sox,Toronto Blue Jays,5,13,-116,+102,14 Jun 2015 17:35,
Pittsburgh Pirates,Philadelphia Phillies,1,0,-139,+122,14 Jun 2015 17:35,
Miami Marlins,Colorado Rockies,1,4,-128,+112,14 Jun 2015 17:10,
New York Mets,Atlanta Braves,10,8,-123,+106,14 Jun 2015 17:10,
Tampa Bay Rays,Chicago White Sox,2,1,+119,-135,14 Jun 2015 17:10,
Detroit Tigers,Cleveland Indians,8,1,+138,-156,14 Jun 2015 17:08,
San Diego Padres,Los Angeles Dodgers,2,1,+147,-167,14 Jun 2015 02:10,
Los Angeles Angels,Oakland Athletics,1,0,-141,+125,14 Jun 2015 02:05,
Baltimore Orioles,New York Yankees,9,4,-110,-104,13 Jun 2015 23:15,
Chicago Cubs,Cincinnati Reds,4,3,-149,+131,13 Jun 2015 23:15,
San Francisco Giants,Arizona Diamondbacks,2,4,-141,+124,13 Jun 2015 23:15,
Houston Astros,Seattle Mariners,1,8,-133,+117,13 Jun 2015 20:10,
Miami Marlins,Colorado Rockies,4,1,-133,+118,13 Jun 2015 20:10,
Milwaukee Brewers,Washington Nationals,2,7,-119,+104,13 Jun 2015 20:10,
New York Mets,Atlanta Braves,3,5,-159,+139,13 Jun 2015 20:10,
St.Louis Cardinals,Kansas City Royals,3,2,-145,+127,13 Jun 2015 20:10,
Tampa Bay Rays,Chicago White Sox,5,4,-179,+156,13 Jun 2015 20:10,
Detroit Tigers,Cleveland Indians,4,5,+104,-119,13 Jun 2015 20:08,
Pittsburgh Pirates,Philadelphia Phillies,4,3,-278,+239,13 Jun 2015 20:05,
Texas Rangers,Minnesota Twins,11,7,-141,+124,13 Jun 2015 20:05,
Boston Red Sox,Toronto Blue Jays,4,5,-120,+104,13 Jun 2015 17:35,
San Francisco Giants,Arizona Diamondbacks,0,1,-154,+136,13 Jun 2015 02:15,
San Diego Padres,Los Angeles Dodgers,3,4,+179,-208,13 Jun 2015 02:10,
Los Angeles Angels,Oakland Athletics,5,4,-114,-101,13 Jun 2015 02:05,
St.Louis Cardinals,Kansas City Royals,4,0,-123,+106,13 Jun 2015 00:15,
Houston Astros,Seattle Mariners,10,0,+119,-135,13 Jun 2015 00:10,
Milwaukee Brewers,Washington Nationals,8,4,-102,-112,13 Jun 2015 00:10,
Texas Rangers,Minnesota Twins,6,2,-130,+112,13 Jun 2015 00:05,
Boston Red Sox,Toronto Blue Jays,10,13,-106,-109,12 Jun 2015 23:10,
Miami Marlins,Colorado Rockies,5,1,-135,+119,12 Jun 2015 23:10,
New York Mets,Atlanta Braves,5,3,-108,-106,12 Jun 2015 23:10,
Tampa Bay Rays,Chicago White Sox,7,5,-149,+131,12 Jun 2015 23:10,
Detroit Tigers,Cleveland Indians,4,0,-112,-102,12 Jun 2015 23:08,
Baltimore Orioles,New York Yankees,11,3,+114,-130,12 Jun 2015 23:05,
Pittsburgh Pirates,Philadelphia Phillies,1,0,-217,+187,12 Jun 2015 23:05,
Chicago Cubs,Cincinnati Reds,4,5,-127,+110,12 Jun 2015 20:05,
Milwaukee Brewers,Washington Nationals,6,5,-106,-109,12 Jun 2015 00:10,
Chicago Cubs,Cincinnati Reds,6,3,-159,+139,12 Jun 2015 00:05,
Miami Marlins,Colorado Rockies,6,0,-135,+118,11 Jun 2015 23:10,
New York Mets,San Francisco Giants,5,4,-125,+108,11 Jun 2015 23:10,
Tampa Bay Rays,Los Angeles Angels,2,6,-105,-109,11 Jun 2015 23:10,
Baltimore Orioles,Boston Red Sox,6,5,-108,-108,11 Jun 2015 23:05,
Oakland Athletics,Texas Rangers,7,0,-167,+148,11 Jun 2015 19:35,
Atlanta Braves,San Diego Padres,4,6,+100,-115,11 Jun 2015 16:10,
Cleveland Indians,Seattle Mariners,6,0,-105,-110,11 Jun 2015 16:10,
Los Angeles Dodgers,Arizona Diamondbacks,7,6,-182,+160,11 Jun 2015 02:10,
Oakland Athletics,Texas Rangers,5,4,-141,+124,11 Jun 2015 02:05,
Chicago White Sox,Houston Astros,4,1,-106,-109,11 Jun 2015 00:10,
Minnesota Twins,Kansas City Royals,2,7,-102,-112,11 Jun 2015 00:10,
Atlanta Braves,San Diego Padres,4,1,+106,-122,10 Jun 2015 23:10,
Cleveland Indians,Seattle Mariners,3,9,-132,+114,10 Jun 2015 23:10,
New York Mets,San Francisco Giants,5,8,-167,+147,10 Jun 2015 23:10,
Tampa Bay Rays,Los Angeles Angels,4,2,-122,+106,10 Jun 2015 23:10,
Detroit Tigers,Chicago Cubs,3,12,-101,-114,10 Jun 2015 23:08,
Baltimore Orioles,Boston Red Sox,5,2,-108,-108,10 Jun 2015 23:05,
Pittsburgh Pirates,Milwaukee Brewers,2,0,-169,+150,10 Jun 2015 23:05,
Colorado Rockies,St.Louis Cardinals,2,4,+136,-154,10 Jun 2015 19:10,
New York Yankees,Washington Nationals,4,5,-133,+117,10 Jun 2015 17:05,
Toronto Blue Jays,Miami Marlins,7,2,-145,+127,10 Jun 2015 16:37,
Cincinnati Reds,Philadelphia Phillies,5,2,-149,+131,10 Jun 2015 16:35,
Los Angeles Dodgers,Arizona Diamondbacks,3,1,-156,+138,10 Jun 2015 02:10,
Oakland Athletics,Texas Rangers,1,2,-189,+166,10 Jun 2015 02:05,
Colorado Rockies,St.Louis Cardinals,4,3,+102,-118,10 Jun 2015 00:40,
Chicago White Sox,Houston Astros,4,2,+129,-149,10 Jun 2015 00:10,
Minnesota Twins,Kansas City Royals,0,2,+100,-115,10 Jun 2015 00:10,
Atlanta Braves,San Diego Padres,6,5,+108,-125,09 Jun 2015 23:10,
Cincinnati Reds,Philadelphia Phillies,11,2,-135,+118,09 Jun 2015 23:10,
New York Mets,San Francisco Giants,0,5,-120,+104,09 Jun 2015 23:10,
Cleveland Indians,Seattle Mariners,2,3,-196,+170,09 Jun 2015 23:10,
Tampa Bay Rays,Los Angeles Angels,2,8,+102,-119,09 Jun 2015 23:10,
Detroit Tigers,Chicago Cubs,6,0,-147,+129,09 Jun 2015 23:08,
Toronto Blue Jays,Miami Marlins,4,3,-152,+134,09 Jun 2015 23:07,
Baltimore Orioles,Boston Red Sox,1,0,+102,-118,09 Jun 2015 23:05,
New York Yankees,Washington Nationals,6,1,-132,+114,09 Jun 2015 23:05,
Pittsburgh Pirates,Milwaukee Brewers,1,4,-182,+161,09 Jun 2015 23:05,
Los Angeles Dodgers,Arizona Diamondbacks,9,3,-152,+134,09 Jun 2015 02:10,
Colorado Rockies,St.Louis Cardinals,11,3,+131,-149,09 Jun 2015 00:40,
Chicago White Sox,Houston Astros,3,1,-139,+122,09 Jun 2015 00:10,
Minnesota Twins,Kansas City Royals,1,3,-105,-110,09 Jun 2015 00:10,
Atlanta Braves,San Diego Padres,3,5,-120,+104,08 Jun 2015 23:10,
Cincinnati Reds,Philadelphia Phillies,6,4,-109,-106,08 Jun 2015 23:10,
Toronto Blue Jays,Miami Marlins,11,3,-172,+152,08 Jun 2015 23:07,
Pittsburgh Pirates,Milwaukee Brewers,0,2,-135,+119,08 Jun 2015 23:05,
Los Angeles Dodgers,St.Louis Cardinals,2,4,-161,+143,08 Jun 2015 00:08,
Arizona Diamondbacks,New York Mets,3,6,+125,-141,07 Jun 2015 20:10,
Colorado Rockies,Miami Marlins,2,3,-110,-105,07 Jun 2015 20:10,
Seattle Mariners,Tampa Bay Rays,1,3,+121,-139,07 Jun 2015 20:10,
Washington Nationals,Chicago Cubs,3,6,-145,+125,07 Jun 2015 20:05,
Chicago White Sox,Detroit Tigers,4,6,-137,+119,07 Jun 2015 18:10,
Kansas City Royals,Texas Rangers,4,3,-132,+114,07 Jun 2015 18:10,
Minnesota Twins,Milwaukee Brewers,2,0,+108,-123,07 Jun 2015 18:10,
Atlanta Braves,Pittsburgh Pirates,0,3,+138,-156,07 Jun 2015 17:35,
Boston Red Sox,Oakland Athletics,7,4,-182,+160,07 Jun 2015 17:35,
Philadelphia Phillies,San Francisco Giants,6,4,+127,-147,07 Jun 2015 17:35,
Cincinnati Reds,San Diego Padres,4,0,-175,+152,07 Jun 2015 17:10,
Cleveland Indians,Baltimore Orioles,3,7,-192,+167,07 Jun 2015 17:10,
Toronto Blue Jays,Houston Astros,7,6,-108,-106,07 Jun 2015 17:07,
New York Yankees,Los Angeles Angels,6,2,-114,-102,07 Jun 2015 17:05,
Arizona Diamondbacks,New York Mets,2,1,-147,+127,07 Jun 2015 02:10,
Los Angeles Dodgers,St.Louis Cardinals,2,0,-200,+175,07 Jun 2015 02:10,
Seattle Mariners,Tampa Bay Rays,2,1,-192,+170,07 Jun 2015 02:10,
Chicago White Sox,Detroit Tigers,1,7,+158,-182,06 Jun 2015 23:15,
New York Yankees,Los Angeles Angels,8,2,-103,-112,06 Jun 2015 23:15,
Atlanta Braves,Pittsburgh Pirates,5,4,-103,-112,06 Jun 2015 23:10,
Cincinnati Reds,San Diego Padres,7,9,-101,-115,06 Jun 2015 20:10,
Cleveland Indians,Baltimore Orioles,2,1,-161,+143,06 Jun 2015 20:10,
Colorado Rockies,Miami Marlins,10,5,-101,-115,06 Jun 2015 20:10,
Boston Red Sox,Oakland Athletics,4,2,-109,-108,06 Jun 2015 20:05,
Philadelphia Phillies,San Francisco Giants,5,7,+177,-204,06 Jun 2015 19:05,
Kansas City Royals,Texas Rangers,2,4,-152,+133,06 Jun 2015 18:10,
Minnesota Twins,Milwaukee Brewers,2,4,-128,+110,06 Jun 2015 18:10,
Toronto Blue Jays,Houston Astros,7,2,-161,+142,06 Jun 2015 17:07,
Washington Nationals,Chicago Cubs,2,4,-104,-112,06 Jun 2015 16:05,
Los Angeles Dodgers,St.Louis Cardinals,1,2,-130,+112,06 Jun 2015 02:10,
Seattle Mariners,Tampa Bay Rays,0,1,-108,-108,06 Jun 2015 02:10,
Arizona Diamondbacks,New York Mets,7,2,-123,+106,06 Jun 2015 01:40,
Colorado Rockies,Miami Marlins,2,6,-108,-108,06 Jun 2015 00:40,
Minnesota Twins,Milwaukee Brewers,5,10,-125,+108,06 Jun 2015 00:10,
Chicago White Sox,Detroit Tigers,4,3,-147,+129,06 Jun 2015 00:10,
Kansas City Royals,Texas Rangers,0,4,-167,+149,06 Jun 2015 00:10,
Atlanta Braves,Pittsburgh Pirates,8,10,+110,-127,05 Jun 2015 23:35,
Boston Red Sox,Oakland Athletics,4,2,-122,+106,05 Jun 2015 23:10,
Cincinnati Reds,San Diego Padres,2,6,+108,-125,05 Jun 2015 23:10,
Cleveland Indians,Baltimore Orioles,2,5,-122,+106,05 Jun 2015 23:10,
Toronto Blue Jays,Houston Astros,6,2,-156,+137,05 Jun 2015 23:07,
New York Yankees,Los Angeles Angels,8,7,-125,+108,05 Jun 2015 23:05,
Philadelphia Phillies,San Francisco Giants,4,5,+112,-130,05 Jun 2015 23:05,
Washington Nationals,Chicago Cubs,7,5,-130,+114,05 Jun 2015 23:05,
Los Angeles Dodgers,St.Louis Cardinals,1,7,-104,-110,05 Jun 2015 02:10,
Seattle Mariners,Tampa Bay Rays,1,2,-130,+112,05 Jun 2015 02:10,
Arizona Diamondbacks,New York Mets,2,6,+122,-139,05 Jun 2015 01:40,
Kansas City Royals,Cleveland Indians,2,6,-112,-103,05 Jun 2015 00:10,
Texas Rangers,Chicago White Sox,2,1,-105,-110,05 Jun 2015 00:05,
Philadelphia Phillies,Cincinnati Reds,4,6,+108,-125,04 Jun 2015 23:05,
Washington Nationals,Chicago Cubs,1,2,-115,-101,04 Jun 2015 23:05,
Boston Red Sox,Minnesota Twins,4,8,-161,+142,04 Jun 2015 20:05,
Houston Astros,Baltimore Orioles,2,3,-169,+149,04 Jun 2015 18:10,
Detroit Tigers,Oakland Athletics,5,7,-102,-114,04 Jun 2015 17:08,
Los Angeles Angels,Tampa Bay Rays,5,6,-118,+100,04 Jun 2015 02:05,
San Diego Padres,New York Mets,7,3,-149,+129,04 Jun 2015 01:10,
Colorado Rockies,Los Angeles Dodgers,7,6,+106,-123,04 Jun 2015 00:10,
Houston Astros,Baltimore Orioles,3,1,-130,+114,04 Jun 2015 00:10,
Kansas City Royals,Cleveland Indians,4,2,+106,-123,04 Jun 2015 00:10,
Texas Rangers,Chicago White Sox,2,9,+139,-159,04 Jun 2015 00:05,
Boston Red Sox,Minnesota Twins,0,2,-147,+129,03 Jun 2015 23:10,
Miami Marlins,Chicago Cubs,7,3,+102,-119,03 Jun 2015 23:10,
Detroit Tigers,Oakland Athletics,1,6,-108,-109,03 Jun 2015 23:08,
Philadelphia Phillies,Cincinnati Reds,5,4,-133,+116,03 Jun 2015 23:05,
Washington Nationals,Toronto Blue Jays,0,8,-127,+110,03 Jun 2015 23:05,
San Francisco Giants,Pittsburgh Pirates,2,5,+106,-122,03 Jun 2015 19:45,
Arizona Diamondbacks,Atlanta Braves,9,8,-143,+125,03 Jun 2015 19:40,
Seattle Mariners,New York Yankees,1,3,-105,-110,03 Jun 2015 19:40,
St.Louis Cardinals,Milwaukee Brewers,7,4,-182,+158,03 Jun 2015 17:45,
Boston Red Sox,Minnesota Twins,6,3,-147,+131,03 Jun 2015 17:35,
San Francisco Giants,Pittsburgh Pirates,4,7,-123,+106,03 Jun 2015 02:15,
San Diego Padres,New York Mets,7,2,-110,-105,03 Jun 2015 02:10,
Seattle Mariners,New York Yankees,3,5,-111,-104,03 Jun 2015 02:10,
Los Angeles Angels,Tampa Bay Rays,1,6,+106,-123,03 Jun 2015 02:05,
Arizona Diamondbacks,Atlanta Braves,7,6,-106,-110,03 Jun 2015 01:40,
Colorado Rockies,Los Angeles Dodgers,8,9,+172,-196,03 Jun 2015 00:40,
St.Louis Cardinals,Milwaukee Brewers,1,0,-172,+150,03 Jun 2015 00:15,
Houston Astros,Baltimore Orioles,6,4,-137,+120,03 Jun 2015 00:10,
Kansas City Royals,Cleveland Indians,1,2,+116,-133,03 Jun 2015 00:10,
Texas Rangers,Chicago White Sox,15,2,-106,-109,03 Jun 2015 00:05,
Boston Red Sox,Minnesota Twins,1,0,-196,+171,02 Jun 2015 23:10,
Miami Marlins,Chicago Cubs,5,2,-110,-104,02 Jun 2015 23:10,
Detroit Tigers,Oakland Athletics,3,5,-127,+108,02 Jun 2015 23:08,
Philadelphia Phillies,Cincinnati Reds,5,4,+159,-182,02 Jun 2015 23:05,
Washington Nationals,Toronto Blue Jays,3,7,-172,+150,02 Jun 2015 23:05,
Colorado Rockies,Los Angeles Dodgers,6,3,-110,-105,02 Jun 2015 19:10,
Washington Nationals,Toronto Blue Jays,2,0,-164,+143,02 Jun 2015 17:05,
San Francisco Giants,Pittsburgh Pirates,3,4,+108,-127,02 Jun 2015 02:15,
San Diego Padres,New York Mets,0,7,-116,+100,02 Jun 2015 02:10,
Seattle Mariners,New York Yankees,2,7,-137,+119,02 Jun 2015 02:10,
Los Angeles Angels,Tampa Bay Rays,7,3,-152,+133,02 Jun 2015 02:05,
Arizona Diamondbacks,Atlanta Braves,1,8,-108,-109,02 Jun 2015 01:40,
Colorado Rockies,Los Angeles Dodgers,4,11,+181,-213,02 Jun 2015 00:40,
Houston Astros,Baltimore Orioles,5,2,-109,-108,02 Jun 2015 00:10,
St.Louis Cardinals,Milwaukee Brewers,0,1,-141,+122,02 Jun 2015 00:10,
Miami Marlins,Chicago Cubs,1,5,+108,-127,01 Jun 2015 23:10,
San Diego Padres,Pittsburgh Pirates,7,1,-112,-103,01 Jun 2015 01:10,
Los Angeles Angels,Detroit Tigers,4,2,+102,-119,01 Jun 2015 00:05,
Seattle Mariners,Cleveland Indians,3,6,-116,+100,31 May 2015 20:10,
Oakland Athletics,New York Yankees,3,0,-125,+108,31 May 2015 20:05,
San Francisco Giants,Atlanta Braves,5,7,-213,+185,31 May 2015 20:05,
Texas Rangers,Boston Red Sox,4,3,+100,-118,31 May 2015 19:05,
Chicago Cubs,Kansas City Royals,2,1,-104,-111,31 May 2015 18:20,
St.Louis Cardinals,Los Angeles Dodgers,3,1,-109,-106,31 May 2015 18:15,
Houston Astros,Chicago White Sox,0,6,-149,+131,31 May 2015 18:10,
Milwaukee Brewers,Arizona Diamondbacks,7,6,+106,-120,31 May 2015 18:10,
Minnesota Twins,Toronto Blue Jays,6,5,+110,-127,31 May 2015 18:10,
Baltimore Orioles,Tampa Bay Rays,5,9,-106,-109,31 May 2015 17:35,
Philadelphia Phillies,Colorado Rockies,1,4,-111,-104,31 May 2015 17:35,
Cincinnati Reds,Washington Nationals,8,2,+114,-132,31 May 2015 17:10,
New York Mets,Miami Marlins,4,3,-127,+110,31 May 2015 17:10,
San Diego Padres,Pittsburgh Pirates,2,5,-118,+102,31 May 2015 02:10,
Seattle Mariners,Cleveland Indians,3,4,-145,+127,31 May 2015 02:10,
Los Angeles Angels,Detroit Tigers,8,6,-118,+102,31 May 2015 02:05,
Oakland Athletics,New York Yankees,3,5,-119,+102,31 May 2015 02:05,
San Francisco Giants,Atlanta Braves,0,8,-147,+129,31 May 2015 02:05,
St.Louis Cardinals,Los Angeles Dodgers,1,5,-135,+117,30 May 2015 23:15,
Texas Rangers,Boston Red Sox,8,0,+112,-130,30 May 2015 23:15,
Cincinnati Reds,Washington Nationals,8,5,-110,-105,30 May 2015 20:10,
Houston Astros,Chicago White Sox,3,0,-156,+138,30 May 2015 20:10,
Milwaukee Brewers,Arizona Diamondbacks,3,7,-137,+119,30 May 2015 20:10,
New York Mets,Miami Marlins,5,9,-125,+108,30 May 2015 20:10,
Baltimore Orioles,Tampa Bay Rays,0,3,-137,+119,30 May 2015 20:05,
Philadelphia Phillies,Colorado Rockies,2,5,-135,+117,30 May 2015 19:05,
Minnesota Twins,Toronto Blue Jays,3,2,-105,-110,30 May 2015 18:10,
San Francisco Giants,Atlanta Braves,4,2,-152,+131,30 May 2015 02:15,
San Diego Padres,Pittsburgh Pirates,6,2,-114,-102,30 May 2015 02:10,
Seattle Mariners,Cleveland Indians,2,1,-111,-105,30 May 2015 02:10,
Los Angeles Angels,Detroit Tigers,2,0,+102,-119,30 May 2015 02:05,
Oakland Athletics,New York Yankees,6,2,-149,+129,30 May 2015 02:05,
St.Louis Cardinals,Los Angeles Dodgers,3,0,-123,+106,30 May 2015 00:15,
Houston Astros,Chicago White Sox,3,6,-167,+146,30 May 2015 00:10,
Milwaukee Brewers,Arizona Diamondbacks,5,7,-115,-102,30 May 2015 00:10,
Minnesota Twins,Toronto Blue Jays,4,6,-115,-101,30 May 2015 00:10,
Texas Rangers,Boston Red Sox,7,4,-122,+104,30 May 2015 00:05,
Cincinnati Reds,Washington Nationals,5,2,+106,-122,29 May 2015 23:10,
New York Mets,Miami Marlins,3,4,-167,+145,29 May 2015 23:10,
Baltimore Orioles,Tampa Bay Rays,2,1,-133,+116,29 May 2015 23:05,
